dataset,shift,estimator,scorer,type,target_accuracy-test-mean,target_accuracy-test-std,target_accuracy-test-identity,target_balanced_accuracy-test-mean,target_balanced_accuracy-test-std,target_balanced_accuracy-test-identity,target_f1_score-test-mean,target_f1_score-test-std,target_f1_score-test-identity,target_roc_auc_score-test-mean,target_roc_auc_score-test-std,target_roc_auc_score-test-identity,params,cv_score
AmazonReview,books$\rightarrow$dvd,MMDTarS,circular_validation,Reweighting,0.5675000000000001,0.11108836572746944,"[0.7175, 0.545, 0.4125, 0.6125, 0.55]",0.5422557916088395,0.05192163667758894,"[0.5757652244200766, 0.5752011875530612, 0.453843787968908, 0.569318580426726, 0.5371501776754258]",0.5765034931267976,0.11288281411810488,"[0.7128739379742569, 0.5601602691544724, 0.4060657397542083, 0.6315958889395439, 0.5718216298115063]",0.8377580484906202,0.01826332238296922,"[0.8431776816393022, 0.8659190064410519, 0.8349655296682092, 0.8262391215812803, 0.8184889031232577]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'mmdtarsreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'mmdtarsreweightadapter__max_iter': [1000], 'mmdtarsreweightadapter__reg': [1e-06], 'mmdtarsreweightadapter__tol': [1e-06]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$dvd,ClassRegOT,circular_validation,Mapping,0.6765,0.023756578036409206,"[0.715, 0.6825, 0.6675, 0.6625, 0.655]",0.5901671521603197,0.03611551044349131,"[0.62060831592165, 0.630820713040207, 0.5739655934969269, 0.5835631167167411, 0.5418780216260732]",0.6802527277637624,0.02322178598920966,"[0.7164127456254152, 0.690273468096905, 0.6670078507634688, 0.6677363911290323, 0.6598331832039911]",0.8266843297109123,0.0273006555158166,"[0.8512042389046766, 0.8571217428290131, 0.8231861205865689, 0.8086158262458037, 0.7932937199884994]","[{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.1], 'classregularizerotmappingadapter__reg_e': [0.1], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}, {'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.5], 'classregularizerotmappingadapter__reg_e': [0.5], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}, {'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [1.0], 'classregularizerotmappingadapter__reg_e': [1.0], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}]","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$dvd,Dens. RW,circular_validation,Reweighting,0.6375,0.0,"[0.6375, 0.6375, 0.6375, 0.6375, 0.6375]",0.25,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.4963740458015266,0.0,"[0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266]",0.6131831245908325,0.06214458580378599,"[0.6333546679409815, 0.507528427785714, 0.6182377907807608, 0.635817953719096, 0.6709767827276102]","{'densityreweightadapter__weight_estimator__bandwidth': [0.01, 0.1, 1.0, 10.0, 100.0, 'scott', 'silverman'], 'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}","[0.25, 0.25, 0.25, 0.25, 0.25]"
AmazonReview,books$\rightarrow$dvd,Disc. RW,circular_validation,Reweighting,0.701,0.010694624818103706,"[0.7075, 0.7075, 0.685, 0.71, 0.695]",0.5118527556213048,0.01741509570790982,"[0.5283337654481031, 0.5250313918670917, 0.5189129009135415, 0.4981739338203521, 0.4888117860574357]",0.6519368022987667,0.021057385795484652,"[0.6683391304347827, 0.663280590324262, 0.6478489715500912, 0.6633387647806859, 0.6168765544040115]",0.8264795445905728,0.019716259706065112,"[0.836806044861986, 0.8537411480018505, 0.819865536051081, 0.820522700711662, 0.801462293326284]","{'discriminatorreweightadapter__domain_classifier__estimator_name': ['LR', 'SVC', 'KNN', 'XGB'], 'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$dvd,EntOT,circular_validation,Mapping,0.6375,0.0,"[0.6375, 0.6375, 0.6375, 0.6375, 0.6375]",0.25,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.4963740458015266,0.0,"[0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266]",0.7755112426095665,0.018977020382524072,"[0.7889121157638294, 0.784408559148604, 0.7819175813095959, 0.780247553750276, 0.7420704030755273]","{'entropicotmappingadapter__max_iter': [1000], 'entropicotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'entropicotmappingadapter__norm': ['median'], 'entropicotmappingadapter__reg_e': [0.1, 0.5, 1.0], 'entropicotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}","[0.25, 0.25, 0.25, 0.25, 0.25]"
AmazonReview,books$\rightarrow$dvd,Gauss. RW,circular_validation,Reweighting,0.643,0.023611437906235197,"[0.665, 0.67, 0.615, 0.635, 0.63]",0.3451948329240952,0.0533856450054694,"[0.3885982705241806, 0.4163624070317782, 0.3134372442261841, 0.306419700366535, 0.3011565424717981]",0.565912084134412,0.032457482912631105,"[0.5823660587061841, 0.6142584087520063, 0.5545277777777777, 0.5441848421027582, 0.5342233333333334]",0.7751859070710357,0.037098871948790725,"[0.8022213749383601, 0.8260749744543915, 0.7497056196949439, 0.7400126132324276, 0.7579149530350556]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'gaussianreweightadapter__reg': [0.9]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$dvd,LinOT,circular_validation,Mapping,0.7150000000000001,0.00866025403784437,"[0.7125, 0.73, 0.7075, 0.7125, 0.7125]",0.5266939153156726,0.025030732116826156,"[0.493603430482901, 0.5600781873547968, 0.5320560529111826, 0.5350889902240388, 0.5126429156054436]",0.6580033049602807,0.016253836897593427,"[0.6522279051861629, 0.686223268666817, 0.6530009808387308, 0.6542765894236483, 0.6442877806860449]",0.8345465116476113,0.019914252769941607,"[0.84227637495813, 0.8656753501965416, 0.8267886924884897, 0.821616973468153, 0.8163751671267417]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'linearotmappingadapter__bias': [True, False], 'linearotmappingadapter__reg': [1e-08, 1e-06, 0.1, 1, 10]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$dvd,NN RW,circular_validation,Reweighting,0.6984999999999999,0.0228855849826916,"[0.7125, 0.715, 0.66, 0.695, 0.71]",0.5384170873431042,0.028072540345067416,"[0.5193884813453512, 0.5871463648980464, 0.5218253544612037, 0.5370795142013248, 0.526645721809595]",0.6708195529667418,0.020145936409616167,"[0.6763621998357453, 0.695377977167237, 0.6419921910184649, 0.6613009779254037, 0.6790644188868583]",0.8302493149709974,0.021156683329812548,"[0.8368684501427109, 0.8620117456137527, 0.8295711952859385, 0.8150391077987961, 0.8077560760137893]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'nearestneighborreweightadapter__laplace_smoothing': [True, False], 'nearestneighborreweightadapter__n_neighbors': [1]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$dvd,MapOT,circular_validation,Mapping,0.693,0.01109617051058603,"[0.705, 0.7, 0.6825, 0.68, 0.6975]",0.49407128368588815,0.032172151812930434,"[0.5341640104317589, 0.5136385588718246, 0.4620061817830581, 0.4610257896261953, 0.4995218777166039]",0.5925375967386975,0.01097486298616461,"[0.6050833333333333, 0.6000411928890743, 0.5839073878125833, 0.5788151605675877, 0.5948409090909091]",0.820134839013242,0.028484698965317575,"[0.829905861114359, 0.8631578100084559, 0.8123500943026939, 0.8082496527548305, 0.7870107768858703]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'otmappingadapter__max_iter': [1000000], 'otmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otmappingadapter__norm': ['median']}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$dvd,SA,circular_validation,Subspace,0.674,0.002850438562747857,"[0.675, 0.6725, 0.675, 0.67, 0.6775]",0.4186477349560514,0.015409677998414006,"[0.4251521298174442, 0.4165314401622718, 0.4022312373225152, 0.4079107505070993, 0.4414131169709263]",0.5608650959453868,0.003185288828268391,"[0.5636833609271523, 0.5599720853858785, 0.5605756165658446, 0.556147048427006, 0.5639473684210526]",0.7586245182485174,0.016890641735827713,"[0.7806506349262835, 0.7655511553280316, 0.7356171361466547, 0.750127629192431, 0.7611760356491861]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'subspacealignmentadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$dvd,TCA,circular_validation,Subspace,0.6375,0.0,"[0.6375, 0.6375, 0.6375, 0.6375, 0.6375]",0.25,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.4963740458015266,0.0,"[0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266]",0.5340511296270878,0.16752301666755534,"[0.5703157883439723, 0.7686715097412226, 0.5190462916362351, 0.2990327576886774, 0.5131893007253314]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'transfercomponentanalysisadapter__kernel': ['rbf'], 'transfercomponentanalysisadapter__mu': [10, 100], 'transfercomponentanalysisadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}","[0.25, 0.25, 0.25, 0.25, 0.25]"
AmazonReview,books$\rightarrow$dvd,TSL,circular_validation,Subspace,0.6375,0.0,"[0.6375, 0.6375, 0.6375, 0.6375, 0.6375]",0.25,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.4963740458015266,0.0,"[0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266]",0.6285424672793093,0.008639962172101234,"[0.6345476492674101, 0.6349040789939691, 0.634039679997831, 0.6155928303969298, 0.6236280977404068]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'transfersubspacelearningadapter__base_method': ['flda'], 'transfersubspacelearningadapter__length_scale': [2], 'transfersubspacelearningadapter__max_iter': [300], 'transfersubspacelearningadapter__mu': [0.1, 1, 10], 'transfersubspacelearningadapter__n_components': [1, 2, 5, 10, 20, 50, 100], 'transfersubspacelearningadapter__reg': [0.0001], 'transfersubspacelearningadapter__tol': [0.0001]}","[0.25, 0.25, 0.25, 0.25, 0.25]"
AmazonReview,books$\rightarrow$electronics,CORAL,circular_validation,Mapping,0.624,0.025099800796022233,"[0.6075, 0.5925, 0.635, 0.6575, 0.6275]",0.4305089232576654,0.02488897562681977,"[0.421288577921024, 0.3973456303475781, 0.4284796453884264, 0.4650168881056724, 0.4404138745256258]",0.5516502375453902,0.04059951565586266,"[0.5140053075687101, 0.5058881110292311, 0.5763993762354392, 0.6003321572455074, 0.5616262356480629]",0.8108654712493666,0.01185730691435736,"[0.826024277319, 0.7944032547282832, 0.805671321983319, 0.8167123857333877, 0.8115161164828426]","{'coraladapter__assume_centered': [False, True], 'coraladapter__reg': ['auto'], 'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$electronics,JDOT,circular_validation,Other,0.6094999999999999,0.006224949798994345,"[0.61, 0.6075, 0.615, 0.615, 0.6]",0.43724043715846994,0.014704116235459268,"[0.4193110850897736, 0.4500097580015613, 0.4468286494925839, 0.4468286494925839, 0.423224043715847]",0.5058617412651044,0.006638882541884181,"[0.5027875707174868, 0.5051946253654033, 0.512439301212863, 0.5121610185535782, 0.4967261904761905]",0.8244672420989172,0.015836691826601156,"[0.8149348468219187, 0.8114016175371302, 0.847014743921699, 0.8352914596829372, 0.8136935425309009]","{'jdotclassifier__alpha': [0.1, 0.3, 0.5, 0.7, 0.9], 'jdotclassifier__base_estimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'jdotclassifier__n_iter_max': [100], 'jdotclassifier__thr_weights': [1e-07], 'jdotclassifier__tol': [1e-06]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$electronics,KLIEP,circular_validation,Reweighting,0.6505,0.027522717889045787,"[0.65, 0.61, 0.655, 0.6875, 0.65]",0.4718332096675709,0.03106383723499939,"[0.4795597885315463, 0.4356945764834095, 0.4570738748347903, 0.5193459626993144, 0.4674918457887943]",0.5920274688212614,0.04264205363772164,"[0.5847957059007268, 0.5269750556156134, 0.5962196180555556, 0.64414871278616, 0.6079982517482517]",0.8328294303167352,0.014053534410616448,"[0.8522647258871086, 0.8148609533084455, 0.8251052470168396, 0.8382131208269706, 0.8337031045443121]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'kliepreweightadapter__cv': [5], 'kliepreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 'auto', 'scale'], 'kliepreweightadapter__max_iter': [1000], 'kliepreweightadapter__n_centers': [100], 'kliepreweightadapter__random_state': [0], 'kliepreweightadapter__tol': [1e-06]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$electronics,KMM,circular_validation,Reweighting,0.5189999999999999,0.039075247919878854,"[0.5225, 0.465, 0.5125, 0.575, 0.52]",0.27043640488170595,0.04480335662177192,"[0.2530021796090616, 0.2545923474080429, 0.2466171617161716, 0.3503512880562061, 0.2476190476190476]",0.3867970220831425,0.040309518607538446,"[0.3695798720257169, 0.3837347920896307, 0.3644318181818182, 0.4570281018027572, 0.3592105263157894]",0.7265180694633532,0.0682413612190419,"[0.695036593195954, 0.7003808565031813, 0.7558981207588809, 0.6520614364882457, 0.8292133403705041]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'kmmreweightadapter__B': [1000.0], 'kmmreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'kmmreweightadapter__max_iter': [1000], 'kmmreweightadapter__smooth_weights': [False], 'kmmreweightadapter__tol': [1e-06]}","[-Infinity, -Infinity, -Infinity, -Infinity, 0.25]"
AmazonReview,books$\rightarrow$electronics,MMD-LS,circular_validation,Mapping,0.4995,0.01857417562100671,"[0.5075, 0.5225, 0.4925, 0.5025, 0.4725]",0.37575704701617696,0.03276387272212219,"[0.4261734721481516, 0.3345554988754144, 0.3748332444485666, 0.3747161484298312, 0.3685068711789211]",0.48186807908485907,0.01399820995473978,"[0.4992838651261134, 0.4793986448334275, 0.4821230463523324, 0.4876612009480112, 0.4608736381644107]",0.6813767827100542,0.007574016710485748,"[0.6858729372017162, 0.6804389909131429, 0.6779943055780988, 0.6912113254650992, 0.6713663543922141]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'mmdlsconsmappingadapter__gamma': [0.01, 0.1, 1, 10, 100], 'mmdlsconsmappingadapter__max_iter': [20], 'mmdlsconsmappingadapter__reg_k': [1e-08], 'mmdlsconsmappingadapter__reg_m': [1e-08], 'mmdlsconsmappingadapter__tol': [1e-05]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$electronics,Train Src,circular_validation,NO DA,0.6505,0.027522717889045787,"[0.65, 0.61, 0.655, 0.6875, 0.65]",0.4718332096675709,0.03106383723499939,"[0.4795597885315463, 0.4356945764834095, 0.4570738748347903, 0.5193459626993144, 0.4674918457887943]",0.5920274688212614,0.04264205363772164,"[0.5847957059007268, 0.5269750556156134, 0.5962196180555556, 0.64414871278616, 0.6079982517482517]",0.8320768569831222,0.013423364641584341,"[0.8504270195336696, 0.8147158254634429, 0.8249217979676856, 0.837650683142921, 0.8326689588078916]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']},"[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$electronics,NO_DA_SOURCE_ONLY_BASE_ESTIM,circular_validation,Unknown,,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']},"[NaN, NaN, NaN, NaN, NaN]"
AmazonReview,books$\rightarrow$electronics,Train Tgt,circular_validation,NO DA,0.7074999999999999,0.016393596310754995,"[0.715, 0.69, 0.69, 0.7175, 0.725]",0.5643774395003903,0.013853770382919255,"[0.56500655042085, 0.5543474312302424, 0.5495466876898463, 0.5677418825020676, 0.5852446456589453]",0.6788813860144876,0.0153712894371814,"[0.6810595506691173, 0.6656897453037159, 0.6605619152717719, 0.6930338177346084, 0.6940619010932242]",0.8580370576786684,0.008312012839605136,"[0.8652627750229022, 0.843896616158772, 0.8623461032955086, 0.8603964237591374, 0.8582833701570224]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']},"[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
AmazonReview,books$\rightarrow$electronics,OTLabelProp,circular_validation,Other,0.597,0.00817771361689806,"[0.6, 0.59, 0.6, 0.6075, 0.5875]",0.40418032786885244,0.012735522196717926,"[0.404839968774395, 0.3894320843091335, 0.4096701795472287, 0.4219652615144418, 0.3949941451990632]",0.4891208066750655,0.009709137159845003,"[0.4918385878404705, 0.4810467290925037, 0.4921917771742025, 0.5023558245990961, 0.4781711146690549]",0.8020913854098692,0.01842800370610315,"[0.8043789250537633, 0.780242825637532, 0.8306026778238212, 0.8009945179446013, 0.7942379805896281]","{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001'], 'otlabelpropadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otlabelpropadapter__reg': [None, 0.1, 1.0]}","[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
