dataset,shift,estimator,scorer,type,target_accuracy-test-mean,target_accuracy-test-std,target_accuracy-test-identity,target_balanced_accuracy-test-mean,target_balanced_accuracy-test-std,target_balanced_accuracy-test-identity,target_f1_score-test-mean,target_f1_score-test-std,target_f1_score-test-identity,target_roc_auc_score-test-mean,target_roc_auc_score-test-std,target_roc_auc_score-test-identity,params
AmazonReview,books$\rightarrow$dvd,NN RW,circular_validation,Reweighting,0.7805,0.027579430741043225,"[0.76, 0.7575, 0.8175, 0.8025, 0.765]",0.7805,0.027579430741043225,"[0.76, 0.7575000000000001, 0.8175, 0.8025, 0.765]",0.7799097754048798,0.0277479815454277,"[0.7580401250126022, 0.7574621034536646, 0.817087303227908, 0.8020533829452703, 0.764905962384954]",0.7805,0.027579430741043225,"[0.76, 0.7575000000000001, 0.8175, 0.8025, 0.765]","{'finalestimator__estimator_name': ['LR_C200.0'], 'nearestneighborreweightadapter__laplace_smoothing': [True, False], 'nearestneighborreweightadapter__n_neighbors': [1]}"
AmazonReview,books$\rightarrow$dvd,MapOT,circular_validation,Mapping,0.7064999999999999,0.028755434269021232,"[0.69, 0.7025, 0.7475, 0.6725, 0.72]",0.7064999999999999,0.028755434269021257,"[0.69, 0.7024999999999999, 0.7475, 0.6725, 0.72]",0.7061228122841129,0.029136440979931878,"[0.6888799678843839, 0.7024832646836384, 0.7474984218651366, 0.6717594071624101, 0.7199929998249956]",0.7064999999999999,0.02875543426902127,"[0.69, 0.7024999999999999, 0.7475, 0.6725, 0.7200000000000001]","{'finalestimator__estimator_name': ['LR_C200.0'], 'otmappingadapter__max_iter': [1000000], 'otmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otmappingadapter__norm': ['median']}"
AmazonReview,books$\rightarrow$dvd,SA,circular_validation,Subspace,0.732,0.02464751508773246,"[0.735, 0.7025, 0.7475, 0.7625, 0.7125]",0.732,0.02464751508773247,"[0.7350000000000001, 0.7025, 0.7475, 0.7625, 0.7125]",0.7315206411419665,0.02474175942025744,"[0.7336951060194956, 0.7021854333639908, 0.7474226481860069, 0.7623202546926112, 0.7119797634477275]",0.732,0.02464751508773246,"[0.735, 0.7025, 0.7475, 0.7625, 0.7125]","{'finalestimator__estimator_name': ['LR_C200.0'], 'subspacealignmentadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}"
AmazonReview,books$\rightarrow$dvd,TCA,circular_validation,Subspace,0.5,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.5,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.3333333333333332,0.0,"[0.3333333333333332, 0.3333333333333332, 0.3333333333333332, 0.3333333333333332, 0.3333333333333332]",0.5,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]","{'finalestimator__estimator_name': ['LR_C200.0'], 'transfercomponentanalysisadapter__kernel': ['rbf'], 'transfercomponentanalysisadapter__mu': [10, 100], 'transfercomponentanalysisadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}"
AmazonReview,books$\rightarrow$dvd,TSL,circular_validation,Subspace,0.5,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.5,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.3333333333333332,0.0,"[0.3333333333333332, 0.3333333333333332, 0.3333333333333332, 0.3333333333333332, 0.3333333333333332]",0.5,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]","{'finalestimator__estimator_name': ['LR_C200.0'], 'transfersubspacelearningadapter__base_method': ['flda'], 'transfersubspacelearningadapter__length_scale': [2], 'transfersubspacelearningadapter__max_iter': [300], 'transfersubspacelearningadapter__mu': [0.1, 1, 10], 'transfersubspacelearningadapter__n_components': [1, 2, 5, 10, 20, 50, 100], 'transfersubspacelearningadapter__reg': [0.0001], 'transfersubspacelearningadapter__tol': [0.0001]}"
AmazonReview,books$\rightarrow$elec,CORAL,circular_validation,Mapping,0.7565,0.019968725547715917,"[0.785, 0.75, 0.755, 0.73, 0.7625]",0.7565,0.019968725547715917,"[0.785, 0.75, 0.755, 0.73, 0.7625]",0.756372922731926,0.019970096692387633,"[0.785, 0.7499437373409017, 0.7546073717948718, 0.7299932498312458, 0.7623202546926112]",0.7565000000000001,0.01996872554771593,"[0.7850000000000001, 0.75, 0.755, 0.73, 0.7625]","{'coraladapter__reg': ['auto'], 'finalestimator__estimator_name': ['LR_C200.0']}"
AmazonReview,books$\rightarrow$elec,KLIEP,circular_validation,Reweighting,0.7665,0.022679836860083468,"[0.7925, 0.7525, 0.7775, 0.735, 0.775]",0.7665,0.022679836860083423,"[0.7925, 0.7525, 0.7775000000000001, 0.7350000000000001, 0.7749999999999999]",0.7656044669166869,0.022914140352238235,"[0.7915502508303457, 0.7505904581955598, 0.7774986093663085, 0.7341959427267483, 0.774187073464472]",0.7665,0.022679836860083385,"[0.7925, 0.7525000000000001, 0.7775000000000001, 0.7350000000000001, 0.7749999999999999]","{'finalestimator__estimator_name': ['LR_C200.0'], 'kliepreweightadapter__cv': [5], 'kliepreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 'auto', 'scale'], 'kliepreweightadapter__max_iter': [1000], 'kliepreweightadapter__n_centers': [100], 'kliepreweightadapter__random_state': [0], 'kliepreweightadapter__tol': [1e-06]}"
AmazonReview,books$\rightarrow$elec,KMM,circular_validation,Reweighting,0.725,0.04531142240097964,"[0.7725, 0.735, 0.755, 0.6575, 0.705]",0.725,0.04531142240097963,"[0.7725, 0.735, 0.755, 0.6575, 0.7050000000000001]",0.7243564721283094,0.04515459956968832,"[0.7723847697897059, 0.73329307568438, 0.754256626294541, 0.6574464760118769, 0.7044014128610436]",0.725,0.04531142240097965,"[0.7725000000000001, 0.735, 0.755, 0.6575, 0.7050000000000001]","{'finalestimator__estimator_name': ['LR_C200.0'], 'kmmreweightadapter__B': [1000.0], 'kmmreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'kmmreweightadapter__max_iter': [1000], 'kmmreweightadapter__smooth_weights': [False], 'kmmreweightadapter__tol': [1e-06]}"
AmazonReview,books$\rightarrow$elec,MMD-LS,circular_validation,Mapping,0.61,0.04585984081961039,"[0.6075, 0.565, 0.565, 0.65, 0.6625]",0.61,0.045859840819610385,"[0.6074999999999999, 0.565, 0.565, 0.65, 0.6625]",0.6071858197877652,0.045074099403508545,"[0.6041126891969414, 0.5641173376086576, 0.562539283469516, 0.6439833180754755, 0.6611764705882354]",0.61,0.04585984081961039,"[0.6075, 0.565, 0.565, 0.65, 0.6625]","{'finalestimator__estimator_name': ['LR_C200.0'], 'mmdlsconsmappingadapter__gamma': [0.1, 1, 10], 'mmdlsconsmappingadapter__max_iter': [100], 'mmdlsconsmappingadapter__reg_k': [1e-10, 1e-08], 'mmdlsconsmappingadapter__reg_m': [1e-10, 1e-08], 'mmdlsconsmappingadapter__tol': [1e-05]}"
AmazonReview,books$\rightarrow$elec,Train Src,circular_validation,NO DA,0.767,0.024647515087732417,"[0.7975, 0.7475, 0.7825, 0.7375, 0.77]",0.767,0.024647515087732417,"[0.7975, 0.7475, 0.7825, 0.7375, 0.77]",0.7660844540344294,0.024941370162861177,"[0.796573136352506, 0.74555188159345, 0.7824986406165039, 0.7367744846733809, 0.769024126936306]",0.767,0.02464751508773246,"[0.7975, 0.7475, 0.7825000000000001, 0.7375, 0.77]",{'finalestimator__estimator_name': ['LR_C200.0']}
AmazonReview,books$\rightarrow$elec,NO_DA_SOURCE_ONLY_BASE_ESTIM,circular_validation,Unknown,,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",{'finalestimator__estimator_name': ['LR_C200.0']}
AmazonReview,books$\rightarrow$elec,Train Tgt,circular_validation,NO DA,0.8394999999999999,0.007984359711335624,"[0.85, 0.845, 0.8375, 0.83, 0.835]",0.8394999999999999,0.00798435971133561,"[0.85, 0.845, 0.8374999999999999, 0.8300000000000001, 0.835]",0.8394652563843833,0.008007509441666822,"[0.84998499849985, 0.8449651171513591, 0.8374989843686523, 0.8298936835522202, 0.834983498349835]",0.8394999999999999,0.007984359711335648,"[0.8499999999999999, 0.845, 0.8374999999999999, 0.83, 0.835]",{'finalestimator__estimator_name': ['LR_C200.0']}
AmazonReview,books$\rightarrow$elec,OTLabelProp,circular_validation,Other,0.6799999999999999,0.04065863991822646,"[0.72, 0.7275, 0.64, 0.6525, 0.66]",0.6799999999999999,0.04065863991822647,"[0.72, 0.7275, 0.64, 0.6525000000000001, 0.6599999999999999]",0.6794342685040242,0.040660254467927794,"[0.72, 0.7265960582174816, 0.6398559423769509, 0.6523935455233166, 0.6583257964023715]",0.6799999999999999,0.04065863991822649,"[0.72, 0.7275, 0.64, 0.6524999999999999, 0.6599999999999999]","{'finalestimator__estimator_name': ['LR_C200.0'], 'otlabelpropadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otlabelpropadapter__reg': [None, 0.1, 1.0]}"
AmazonReview,books$\rightarrow$elec,JPCA,circular_validation,Subspace,0.7525000000000001,0.011592023119369604,"[0.765, 0.7425, 0.7425, 0.7475, 0.765]",0.7525000000000001,0.011592023119369608,"[0.765, 0.7424999999999999, 0.7425, 0.7475, 0.765]",0.7501231151360482,0.012380011504849086,"[0.7632897685779758, 0.7371627613220969, 0.7413213956087423, 0.74555188159345, 0.7632897685779758]",0.7525000000000001,0.011592023119369672,"[0.7650000000000001, 0.7425, 0.7425, 0.7475, 0.7650000000000001]","{'finalestimator__estimator_name': ['LR_C200.0'], 'pca__n_components': [1, 2, 5, 10, 20, 50, 100]}"
AmazonReview,books$\rightarrow$elec,MMDTarS,circular_validation,Reweighting,0.755,0.02663409469082817,"[0.78, 0.775, 0.7425, 0.715, 0.7625]",0.755,0.0266340946908282,"[0.78, 0.775, 0.7424999999999999, 0.715, 0.7625]",0.7531883594723521,0.027848458179515586,"[0.7785829307568438, 0.7747973175858271, 0.7388951207610066, 0.7118228468869284, 0.7618435813711543]",0.755,0.026634094690828242,"[0.7799999999999999, 0.7750000000000001, 0.7424999999999999, 0.7149999999999999, 0.7625]","{'finalestimator__estimator_name': ['LR_C200.0'], 'mmdtarsreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'mmdtarsreweightadapter__max_iter': [1000], 'mmdtarsreweightadapter__reg': [1e-06], 'mmdtarsreweightadapter__tol': [1e-06]}"
AmazonReview,books$\rightarrow$elec,ClassRegOT,circular_validation,Mapping,0.741,0.02440542972373158,"[0.755, 0.76, 0.7375, 0.7, 0.7525]",0.741,0.02440542972373158,"[0.755, 0.76, 0.7375, 0.7, 0.7525]",0.740541481867357,0.02460674352558841,"[0.7547793013712341, 0.75997599759976, 0.7370250014087947, 0.6992481203007519, 0.7516789886562446]",0.741,0.024405429723731605,"[0.755, 0.7600000000000001, 0.7374999999999999, 0.7, 0.7525]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.1], 'classregularizerotmappingadapter__reg_e': [0.1], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C200.0']}"
AmazonReview,books$\rightarrow$elec,ClassRegOT,circular_validation,Mapping,0.667,0.03149404705654708,"[0.625, 0.7125, 0.6625, 0.66, 0.675]",0.667,0.03149404705654708,"[0.625, 0.7125, 0.6625000000000001, 0.66, 0.675]",0.6667826444848148,0.031405885646295865,"[0.6248499399759904, 0.712196007032428, 0.6623966089614944, 0.6599914997874947, 0.6744791666666667]",0.667,0.031494047056547084,"[0.625, 0.7125, 0.6624999999999999, 0.66, 0.675]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.5], 'classregularizerotmappingadapter__reg_e': [0.5], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C200.0']}"
AmazonReview,books$\rightarrow$elec,ClassRegOT,circular_validation,Mapping,0.6585,0.027018512172212593,"[0.6225, 0.6925, 0.6425, 0.6625, 0.6725]",0.6585000000000001,0.027018512172212586,"[0.6225, 0.6925, 0.6425000000000001, 0.6625000000000001, 0.6725]",0.6583869248529954,0.026944845490389308,"[0.6224410064072512, 0.6923442492761961, 0.642497765611035, 0.6624978906118163, 0.6721537123586789]",0.6585000000000001,0.027018512172212614,"[0.6224999999999999, 0.6925, 0.6425000000000001, 0.6625000000000001, 0.6725000000000001]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [1.0], 'classregularizerotmappingadapter__reg_e': [1.0], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C200.0']}"
AmazonReview,books$\rightarrow$elec,Dens. RW,circular_validation,Reweighting,0.7635,0.02183746780192245,"[0.79, 0.7475, 0.78, 0.7375, 0.7625]",0.7635,0.02183746780192245,"[0.79, 0.7475, 0.78, 0.7375, 0.7625]",0.7626513861802697,0.022152176345515633,"[0.7891089854635837, 0.74555188159345, 0.77997799779978, 0.7367744846733809, 0.7618435813711543]",0.7635,0.02183746780192244,"[0.7899999999999999, 0.7475, 0.78, 0.7375, 0.7625]","{'densityreweightadapter__weight_estimator__bandwidth': [0.01, 0.1, 1.0, 10.0, 100.0, 'scott', 'silverman'], 'finalestimator__estimator_name': ['LR_C200.0']}"
AmazonReview,books$\rightarrow$elec,Disc. RW,circular_validation,Reweighting,0.7365,0.01875833148230408,"[0.76, 0.74, 0.7375, 0.7075, 0.7375]",0.7365,0.01875833148230408,"[0.76, 0.74, 0.7375, 0.7075, 0.7375]",0.7326545473533956,0.019855610589576127,"[0.757324502641624, 0.7355304648560675, 0.7361129436601135, 0.701863354037267, 0.7324414715719064]",0.7365,0.018758331482304127,"[0.76, 0.7399999999999999, 0.7375, 0.7074999999999999, 0.7375]","{'discriminatorreweightadapter__domain_classifier__estimator_name': ['LR', 'SVC', 'KNN', 'XGB'], 'finalestimator__estimator_name': ['LR_C200.0']}"
