dataset,shift,estimator,scorer,type,target_accuracy-test-mean,target_accuracy-test-std,target_accuracy-test-identity,target_balanced_accuracy-test-mean,target_balanced_accuracy-test-std,target_balanced_accuracy-test-identity,target_f1_score-test-mean,target_f1_score-test-std,target_f1_score-test-identity,target_roc_auc_score-test-mean,target_roc_auc_score-test-std,target_roc_auc_score-test-identity,params
AmazonReview,books$\rightarrow$dvd,ClassRegOT,circular_validation,Mapping,0.592,0.04705050477943887,"[0.65, 0.6025, 0.5325, 0.6175, 0.5575]",0.5518662782717442,0.03215315098187912,"[0.5821592520855892, 0.583820860467599, 0.5348861504674465, 0.5502521516773679, 0.5082129766607187]",0.6103107572795766,0.0430222349106223,"[0.6650691570322098, 0.6185229225745467, 0.5581116791721434, 0.6328084548076984, 0.5770415728112849]",0.8151006917790304,0.02762101487240556,"[0.8203042878776836, 0.8582291315396899, 0.8065459400134323, 0.7829596585559006, 0.8074644409084463]","[{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.1], 'classregularizerotmappingadapter__reg_e': [0.1], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC']}, {'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.5], 'classregularizerotmappingadapter__reg_e': [0.5], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC']}, {'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [1.0], 'classregularizerotmappingadapter__reg_e': [1.0], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC']}]"
AmazonReview,books$\rightarrow$dvd,Dens. RW,circular_validation,Reweighting,0.713,0.006937218462755805,"[0.7175, 0.72, 0.71, 0.7025, 0.715]",0.5259549482224832,0.017517053944156955,"[0.5266861372498183, 0.55406721672335, 0.5183714865256448, 0.5065770409797312, 0.5240728596338717]",0.660927769699266,0.018427075792509826,"[0.6564731615154927, 0.6883868675129625, 0.6652032236779692, 0.6374387945476697, 0.6571368012422361]",0.8151823609056448,0.022751259715527467,"[0.8264289018692778, 0.8497972845117076, 0.8007949386651213, 0.7947818611211374, 0.8041088183609802]","{'densityreweightadapter__weight_estimator__bandwidth': [0.01, 0.1, 1.0, 10.0, 100.0, 'scott', 'silverman'], 'finalestimator__estimator_name': ['SVC']}"
AmazonReview,books$\rightarrow$dvd,Disc. RW,circular_validation,Reweighting,0.6935,0.010839741694339345,"[0.695, 0.7025, 0.705, 0.68, 0.685]",0.4746817855999024,0.016748012538920002,"[0.4745667413971033, 0.4940014844413264, 0.4883771294361665, 0.455073281581235, 0.4613902911436807]",0.6125856485979477,0.01613327015279673,"[0.5999990087873343, 0.6344143506414587, 0.6253173571665437, 0.6004381202779423, 0.6027594061164601]",0.8105415702881273,0.02487851688055534,"[0.8278138438275088, 0.8439963386040038, 0.795489258417624, 0.7828225510813319, 0.8025858595101684]","{'discriminatorreweightadapter__domain_classifier__estimator_name': ['LR', 'SVC', 'KNN', 'XGB'], 'finalestimator__estimator_name': ['SVC']}"
AmazonReview,books$\rightarrow$dvd,EntOT,circular_validation,Mapping,0.5475,0.24322700302392414,"[0.66, 0.1125, 0.66, 0.6475, 0.6575]",0.2865116645569298,0.015216082968236101,"[0.2829756948151311, 0.2656862745098039, 0.2852425180598555, 0.3079826849069936, 0.290671150492865]",0.45764081270055346,0.20893128096856334,"[0.5549340902699662, 0.0847086523055011, 0.5699787439613526, 0.5318303448230904, 0.5467522321428572]",0.7490061010086633,0.01849222067698891,"[0.7760910502535356, 0.7515249979806402, 0.7425577805229775, 0.7248140692050162, 0.7500426070811467]","{'entropicotmappingadapter__max_iter': [1000], 'entropicotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'entropicotmappingadapter__norm': ['median'], 'entropicotmappingadapter__reg_e': [0.1, 0.5, 1.0], 'entropicotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC']}"
AmazonReview,books$\rightarrow$dvd,Gauss. RW,circular_validation,Reweighting,0.6449999999999999,0.016583123951776985,"[0.6575, 0.6675, 0.6325, 0.6375, 0.63]",0.3024098786520052,0.050785095013116635,"[0.3162787801145866, 0.3815184513006655, 0.293041172911996, 0.2725009786128607, 0.2487100103199174]",0.548030535610901,0.03825862849679029,"[0.5459704681035927, 0.6031827135337069, 0.5584794558453992, 0.5347122936954236, 0.4978077468763826]",0.7676883475309866,0.0364166744363115,"[0.7864479092705846, 0.8161989998661291, 0.7501820191678203, 0.7198412303013564, 0.7657715790490425]","{'finalestimator__estimator_name': ['SVC'], 'gaussianreweightadapter__reg': ['auto', 1e-05, 0.01, 0.5]}"
AmazonReview,books$\rightarrow$dvd,LinOT,circular_validation,Mapping,0.718,0.006937218462755807,"[0.725, 0.7225, 0.72, 0.7075, 0.715]",0.542761264215305,0.010328103882001286,"[0.5504588042113397, 0.5478821292582368, 0.5522386086921157, 0.5304231674520987, 0.5328036114627339]",0.6685122499964183,0.012766358552284522,"[0.678501168870691, 0.6848483671717592, 0.6641819767172517, 0.6540051423567483, 0.6610245948656417]",0.8230103227417203,0.024237544513834478,"[0.8350544379881414, 0.8589723689435443, 0.8113400133193024, 0.7972541958908992, 0.8124305975667138]","{'finalestimator__estimator_name': ['SVC'], 'linearotmappingadapter__bias': [True, False], 'linearotmappingadapter__reg': [1e-08, 1e-06, 0.1, 1, 10]}"
AmazonReview,books$\rightarrow$dvd,NN RW,circular_validation,Reweighting,0.6535,0.04588027898781785,"[0.705, 0.65, 0.58, 0.6625, 0.67]",0.5602007554382915,0.026689202082904116,"[0.5756577040979731, 0.5881300614619713, 0.5410239594930532, 0.5239145022800409, 0.5722775498584188]",0.6539217310631912,0.03706689496715497,"[0.6968644869323463, 0.6585809953129944, 0.5958940947644156, 0.6489248262714945, 0.6693442520347053]",0.809243418440173,0.020262643836787563,"[0.8283988537943913, 0.8313584671618194, 0.8053560145574664, 0.7845338385404576, 0.7965699181467304]","{'finalestimator__estimator_name': ['SVC'], 'nearestneighborreweightadapter__laplace_smoothing': [True, False], 'nearestneighborreweightadapter__n_neighbors': [1]}"
AmazonReview,books$\rightarrow$dvd,MapOT,circular_validation,Mapping,0.708,0.013509256086106309,"[0.7, 0.715, 0.71, 0.69, 0.725]",0.5084631456938492,0.023939867453477204,"[0.4891030822492336, 0.5310975206779627, 0.489302363413605, 0.495052031701973, 0.5377607304264719]",0.6321000410317201,0.02209161797403272,"[0.6092177752503464, 0.6445100022036924, 0.6398477672824687, 0.6088573084716702, 0.6580673519504231]",0.80206773300165,0.016612825402434927,"[0.8043821690805784, 0.8280948539932206, 0.7920397003326437, 0.8016551746732167, 0.7841667669285904]","{'finalestimator__estimator_name': ['SVC'], 'otmappingadapter__max_iter': [1000000], 'otmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otmappingadapter__norm': ['median']}"
AmazonReview,books$\rightarrow$dvd,SA,circular_validation,Subspace,0.6910000000000001,0.018251712248443963,"[0.68, 0.6675, 0.715, 0.6925, 0.7]",0.47893669264438987,0.04307743057215728,"[0.4457634959609978, 0.4274644522055646, 0.5349972293817709, 0.5010225868931965, 0.4854356987804196]",0.6313510389629624,0.026777051701932297,"[0.5881159836065574, 0.6302012481296232, 0.6590196190534425, 0.6329201050521805, 0.6464982389730085]",0.7790271238158502,0.023972923824016466,"[0.7432495708507237, 0.7668613499039463, 0.8033574074921358, 0.7907489480970851, 0.79091834273536]","{'finalestimator__estimator_name': ['SVC'], 'subspacealignmentadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}"
AmazonReview,books$\rightarrow$dvd,TCA,circular_validation,Subspace,0.6375,0.0,"[0.6375, 0.6375, 0.6375, 0.6375, 0.6375]",0.25,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.4963740458015266,0.0,"[0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266, 0.4963740458015266]",0.47078125446589203,0.027448313102478052,"[0.458543502095333, 0.4488163105532594, 0.4871584641115974, 0.510953646229615, 0.4484343493396552]","{'finalestimator__estimator_name': ['SVC'], 'transfercomponentanalysisadapter__kernel': ['rbf'], 'transfercomponentanalysisadapter__mu': [10, 100], 'transfercomponentanalysisadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}"
AmazonReview,books$\rightarrow$dvd,TSL,circular_validation,Subspace,0.713,0.007582875444051529,"[0.7175, 0.72, 0.7075, 0.7025, 0.7175]",0.5249678964144642,0.016528505763177746,"[0.5266861372498183, 0.5507831444737605, 0.5157399075782763, 0.5065770409797312, 0.5250532517907345]",0.6604586211102715,0.018218076219436035,"[0.6564731615154927, 0.6883677188379684, 0.6611181845652154, 0.6374387945476697, 0.6588952460850112]",0.8152550544718796,0.02275285772860333,"[0.8258415138590222, 0.8500971834589856, 0.8026396111983813, 0.7939893456878617, 0.8037076181551468]","{'finalestimator__estimator_name': ['SVC'], 'transfersubspacelearningadapter__base_method': ['flda'], 'transfersubspacelearningadapter__length_scale': [2], 'transfersubspacelearningadapter__max_iter': [300], 'transfersubspacelearningadapter__mu': [0.1, 1, 10], 'transfersubspacelearningadapter__n_components': [1, 2, 5, 10, 20, 50, 100], 'transfersubspacelearningadapter__reg': [0.0001], 'transfersubspacelearningadapter__tol': [0.0001]}"
AmazonReview,books$\rightarrow$electronics,CORAL,circular_validation,Mapping,0.609,0.030903074280724876,"[0.5875, 0.5725, 0.6275, 0.65, 0.6075]",0.38039961431740366,0.03285476438352395,"[0.3520424173564898, 0.3471993569380357, 0.3968637203298784, 0.4266484259667185, 0.3792441509958958]",0.5249891764574214,0.0469236230564148,"[0.4869228698982389, 0.4694944191147093, 0.5575061300023133, 0.5815693382718454, 0.529453125]",0.8023581574868762,0.013583786929969482,"[0.8184539773816794, 0.7819992544169104, 0.8039520136356226, 0.8090971189373873, 0.7982884230627812]","{'coraladapter__reg': ['auto'], 'finalestimator__estimator_name': ['SVC']}"
AmazonReview,books$\rightarrow$electronics,JDOT,circular_validation,Other,0.645,0.022980970388562814,"[0.65, 0.6175, 0.635, 0.68, 0.6425]",0.5148835416328519,0.01981738152185862,"[0.5252232746693873, 0.4968404363855589, 0.5109504100292933, 0.5436721775222019, 0.4977314095578176]",0.6278246936612264,0.021185775069391222,"[0.6288341279276218, 0.6039423024977478, 0.6189850184554799, 0.6616110866889398, 0.6257509327363424]",0.7914707125613866,0.014634726080800822,"[0.790963124415486, 0.7791926949051545, 0.7825191773944876, 0.8162911975372845, 0.7883873685545203]","{'jdotclassifier__alpha': [0.1, 0.3, 0.5, 0.7, 0.9], 'jdotclassifier__base_estimator__estimator_name': ['SVC'], 'jdotclassifier__n_iter_max': [100], 'jdotclassifier__thr_weights': [1e-07], 'jdotclassifier__tol': [1e-06]}"
AmazonReview,books$\rightarrow$electronics,KLIEP,circular_validation,Reweighting,0.623,0.03788964238416614,"[0.605, 0.58, 0.6375, 0.68, 0.6125]",0.4342077082415502,0.06778988178891515,"[0.3806918133265317, 0.3926388921093514, 0.4203577032176285, 0.5505812290830957, 0.4267689034711434]",0.5582686854094063,0.0573690029256939,"[0.5177520487793165, 0.5059907080375529, 0.5745154948913219, 0.6494409960485317, 0.5436441792903092]",0.8242703968456396,0.014651014678696669,"[0.8323160766227174, 0.8018921988803097, 0.8267779713735842, 0.8405965529640952, 0.8197691843874919]","{'finalestimator__estimator_name': ['SVC'], 'kliepreweightadapter__cv': [5], 'kliepreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 'auto', 'scale'], 'kliepreweightadapter__max_iter': [1000], 'kliepreweightadapter__n_centers': [100], 'kliepreweightadapter__random_state': [0], 'kliepreweightadapter__tol': [1e-06]}"
AmazonReview,books$\rightarrow$electronics,KMM,circular_validation,Reweighting,0.5615,0.026960619429085824,"[0.5575, 0.525, 0.575, 0.5975, 0.5525]",0.32537209868527833,0.048977926803396285,"[0.3303376268540203, 0.25, 0.3332519844490303, 0.3872365339578454, 0.3260343481654957]",0.43198311903684905,0.045535606805168605,"[0.4301746177126473, 0.3614754098360655, 0.4538292789021044, 0.4852225235512418, 0.4292137651821863]",0.7589941897334598,0.12618197661828018,"[0.8188523301978909, 0.5339816492522454, 0.8294381447596081, 0.809992182097099, 0.8027066423604555]","{'finalestimator__estimator_name': ['SVC'], 'kmmreweightadapter__B': [1000.0], 'kmmreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'kmmreweightadapter__max_iter': [1000], 'kmmreweightadapter__smooth_weights': [False], 'kmmreweightadapter__tol': [1e-06]}"
AmazonReview,books$\rightarrow$electronics,MMD-LS,circular_validation,Mapping,0.5205,0.021462176031334722,"[0.5175, 0.485, 0.5275, 0.54, 0.5325]",0.39580183720948203,0.028656946123933758,"[0.4124827061160449, 0.3464050942564982, 0.4027346557840796, 0.3990459379661619, 0.4183407919246257]",0.5110194598321904,0.025366662433613293,"[0.5144079996421028, 0.4693451225275137, 0.5089762369661952, 0.5332147283619088, 0.5291532116632317]",0.6635607711406805,0.018177016866177353,"[0.6721113439965608, 0.6499631924132526, 0.6810804656494422, 0.638900452649815, 0.6757484009943316]","{'finalestimator__estimator_name': ['SVC'], 'mmdlsconsmappingadapter__gamma': [0.1, 1, 10], 'mmdlsconsmappingadapter__max_iter': [100], 'mmdlsconsmappingadapter__reg_k': [1e-10, 1e-08], 'mmdlsconsmappingadapter__reg_m': [1e-10, 1e-08], 'mmdlsconsmappingadapter__tol': [1e-05]}"
AmazonReview,books$\rightarrow$electronics,Train Src,circular_validation,NO DA,0.5945,0.030587987838365575,"[0.5725, 0.575, 0.59, 0.6475, 0.5875]",0.37695403498195257,0.03916450171391889,"[0.3423203561573956, 0.3648419203747073, 0.3513496958595157, 0.4406643943082833, 0.3855938082098608]",0.4921311524701385,0.046345810185481014,"[0.4558492511353902, 0.4648229436867208, 0.4822105875885263, 0.5720680518833003, 0.4857049280567546]",0.8172454017315415,0.012077438366274063,"[0.8239690241188723, 0.7959712611441807, 0.8201538617394694, 0.8252382981272365, 0.8208945635279488]",{'finalestimator__estimator_name': ['SVC']}
AmazonReview,books$\rightarrow$electronics,NO_DA_SOURCE_ONLY_BASE_ESTIM,circular_validation,Unknown,,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",{'finalestimator__estimator_name': ['SVC']}
AmazonReview,books$\rightarrow$electronics,Train Tgt,circular_validation,NO DA,0.7070000000000001,0.021679483388678807,"[0.7175, 0.68, 0.6875, 0.7275, 0.7225]",0.5785160881427721,0.015190829198233903,"[0.5761663227212651, 0.5702302695140709, 0.5593110657669983, 0.5892647490744392, 0.5976080336370874]",0.6830450279568394,0.01950082802833204,"[0.689545167649054, 0.6621136183173728, 0.6632884006378602, 0.7058845386549163, 0.6943934145249935]",0.854458121748943,0.010143071134345169,"[0.8602182815722187, 0.8378821446882059, 0.8642580068060336, 0.8568410952001858, 0.8530910804780714]",{'finalestimator__estimator_name': ['SVC']}
AmazonReview,books$\rightarrow$electronics,OTLabelProp,circular_validation,Other,0.597,0.011096170510586081,"[0.6075, 0.585, 0.61, 0.5925, 0.59]",0.39165031959870455,0.018907296766933344,"[0.4122657113486524, 0.3812353629976581, 0.4114947326114344, 0.3715618019647398, 0.3816939890710382]",0.49494324374178544,0.01902847808643046,"[0.5102136854234179, 0.4755153969870007, 0.5187373737373737, 0.4913995601319854, 0.4788502024291498]",0.7869004423443349,0.019729839030788187,"[0.7955079308951304, 0.7526412071618672, 0.7971820239484636, 0.7880490796654106, 0.8011219700508022]","{'finalestimator__estimator_name': ['SVC'], 'otlabelpropadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otlabelpropadapter__reg': [None, 0.1, 1.0]}"
AmazonReview,books$\rightarrow$electronics,JPCA,circular_validation,Subspace,0.6265,0.017642278764377396,"[0.61, 0.605, 0.64, 0.6425, 0.635]",0.43196188002875224,0.02699547786936452,"[0.4080275504131209, 0.3985948477751756, 0.4503770839613235, 0.4432310385605306, 0.4595788794336107]",0.5248051158810773,0.030298970437224425,"[0.5006194134392964, 0.4850582355369464, 0.549586470266308, 0.5364176003348091, 0.5523438598280264]",0.7925865071451942,0.05042868430898894,"[0.8139784016457853, 0.7037261648965164, 0.8207365032254311, 0.8009975635820524, 0.8234939023761859]","{'finalestimator__estimator_name': ['SVC'], 'pca__n_components': [1, 2, 5, 10, 20, 50, 100]}"
AmazonReview,books$\rightarrow$electronics,MMDTarS,circular_validation,Reweighting,0.429,0.22750412084179927,"[0.2175, 0.34, 0.2425, 0.695, 0.65]",0.4164492081526653,0.10785477181326426,"[0.3126159366522132, 0.3966888492127901, 0.3195532960790224, 0.5555223525865467, 0.4978656062327544]",0.3601379740743881,0.24025481861576267,"[0.161728921871779, 0.2099760723665013, 0.1849025134518351, 0.6452867845738148, 0.5987955781080101]",0.829222917796129,0.0006719057199135847,"[NaN, NaN, NaN, 0.82874780870526, 0.8296980268869979]","{'finalestimator__estimator_name': ['SVC'], 'mmdtarsreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'mmdtarsreweightadapter__max_iter': [1000], 'mmdtarsreweightadapter__reg': [1e-06], 'mmdtarsreweightadapter__tol': [1e-06]}"
