dataset,shift,estimator,scorer,type,target_accuracy-test-mean,target_accuracy-test-std,target_accuracy-test-identity,target_balanced_accuracy-test-mean,target_balanced_accuracy-test-std,target_balanced_accuracy-test-identity,target_f1_score-test-mean,target_f1_score-test-std,target_f1_score-test-identity,target_roc_auc_score-test-mean,target_roc_auc_score-test-std,target_roc_auc_score-test-identity,params
mnist_usps_3k,MNIST$\rightarrow$USPS,ClassRegOT,circular_validation,Mapping,0.6384470327232391,0.017994587041862475,"[0.6533333333333333, 0.6589018302828619, 0.6366666666666667, 0.6283333333333333, 0.615]",0.6407604785198482,0.01676868742028273,"[0.6531028425815253, 0.6567935303725458, 0.6408079026423315, 0.6390276730464424, 0.6140704439563961]",0.6367318211961164,0.020522567853545087,"[0.6551415460077946, 0.6584174360863977, 0.6354169441009759, 0.6251463404533391, 0.6095368393320748]",0.918928509154005,0.005578598080569434,"[0.9215303236747202, 0.925080723600459, 0.920756406682328, 0.9104333259363816, 0.9168417658761364]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.5], 'classregularizerotmappingadapter__reg_e': [0.5], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR']}"
mnist_usps_3k,MNIST$\rightarrow$USPS,ClassRegOT,circular_validation,Mapping,0.6161247920133112,0.024400526337200794,"[0.6483333333333333, 0.6256239600665557, 0.62, 0.6033333333333334, 0.5833333333333334]",0.6183572267464669,0.02450713566844639,"[0.6487155894674692, 0.6240157443419607, 0.6268898238945999, 0.6099319753860737, 0.5822330006422309]",0.614525519138192,0.026792769819395566,"[0.6498779394608935, 0.6254383475509856, 0.6180952643534251, 0.60074400482724, 0.5784720394984156]",0.9137891447017512,0.0063899017652977045,"[0.918261889867712, 0.9197137946051208, 0.9155251947386034, 0.9037479827114142, 0.9116968615859056]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [1.0], 'classregularizerotmappingadapter__reg_e': [1.0], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR']}"
mnist_usps_3k,MNIST$\rightarrow$USPS,Dens. RW,circular_validation,Reweighting,0.5721364392678868,0.014476400752858068,"[0.5816666666666667, 0.5906821963394343, 0.5616666666666666, 0.555, 0.5716666666666667]",0.5704673275388172,0.011755291628357213,"[0.5736686197213493, 0.5886416713867538, 0.5636391775010059, 0.5577275909531315, 0.5686595781318456]",0.5466191301080312,0.022705859120405437,"[0.5678272886276543, 0.5728751453440717, 0.532173411433587, 0.5209101239364514, 0.5393096811983915]",0.929923579478604,0.005713566756804635,"[0.9280958888860064, 0.9396425723730876, 0.9284376782698752, 0.928963379831507, 0.924478378032544]","{'densityreweightadapter__weight_estimator__bandwidth': [0.01, 0.1, 1.0, 10.0, 100.0, 'scott', 'silverman'], 'finalestimator__estimator_name': ['LR']}"
mnist_usps_3k,MNIST$\rightarrow$USPS,Disc. RW,circular_validation,Reweighting,0.5258108707709374,0.03617697864243328,"[0.555, 0.56738768718802, 0.5133333333333333, 0.4766666666666667, 0.5166666666666667]",0.5281532288118671,0.03634574673897712,"[0.5546742463041264, 0.5715153471968093, 0.5178761332205075, 0.4781220496903299, 0.5185783676475625]",0.4942661379826637,0.0467508235301297,"[0.5268532953000612, 0.5543866837551304, 0.4800199224066814, 0.4352225450200892, 0.474848243431356]",0.9040739829353569,0.011741828294888169,"[0.910181383291386, 0.9208487475977022, 0.9004329991381946, 0.8903048523505132, 0.8986019322989887]","{'discriminatorreweightadapter__domain_classifier__estimator_name': ['LR', 'SVC', 'KNN', 'XGB'], 'finalestimator__estimator_name': ['LR']}"
mnist_usps_3k,MNIST$\rightarrow$USPS,EntOT,circular_validation,Mapping,0.5714747642817526,0.02824509431415045,"[0.5933333333333334, 0.5757071547420965, 0.6016666666666667, 0.5333333333333333, 0.5533333333333333]",0.57281020396755,0.027041905085900046,"[0.5903741044268297, 0.5735292533675869, 0.6062492564818722, 0.537996608366507, 0.5559017971949543]",0.5667107571031735,0.030871343069975507,"[0.591220661175256, 0.5723829995196691, 0.5986805412235231, 0.5250104983113268, 0.5462590852860925]",0.8819991513561607,0.008675479963665517,"[0.8872900660426312, 0.8892678303822533, 0.8880261178445219, 0.8750695444874348, 0.8703421980239621]","{'entropicotmappingadapter__max_iter': [1000], 'entropicotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'entropicotmappingadapter__norm': ['median'], 'entropicotmappingadapter__reg_e': [0.1, 0.5, 1.0], 'entropicotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR']}"
mnist_usps_3k,MNIST$\rightarrow$USPS,Gauss. RW,circular_validation,Reweighting,0.159618413754853,0.008306812708426817,"[0.1633333333333333, 0.1447587354409318, 0.1633333333333333, 0.1633333333333333, 0.1633333333333333]",0.1036,0.008049844718999234,"[0.1, 0.118, 0.1, 0.1, 0.1]",0.047430491066588164,0.003501943320352404,"[0.0458643744030563, 0.0536949577207156, 0.0458643744030563, 0.0458643744030563, 0.0458643744030563]",0.5217831272838324,0.04870855336917951,"[0.5, 0.6089156364191618, 0.5, 0.5, 0.5]","{'finalestimator__estimator_name': ['LR'], 'gaussianreweightadapter__reg': ['auto', 1e-05, 0.01, 0.5]}"
mnist_usps_3k,MNIST$\rightarrow$USPS,LinOT,circular_validation,Mapping,0.5894636716583472,0.019261314416602476,"[0.5933333333333334, 0.6089850249584027, 0.6, 0.5583333333333333, 0.5866666666666667]",0.5964302929172369,0.01679801156957829,"[0.594658790770336, 0.6120822312674893, 0.6113318358411732, 0.5709868322716485, 0.5930917744355377]",0.5892526743128413,0.02071846044899287,"[0.5958051356045732, 0.610631117706954, 0.5991680415654956, 0.5561421995340301, 0.5845168771531538]",0.8924963044541581,0.007934730225730064,"[0.8954157059980931, 0.9014763196144624, 0.8964602220963671, 0.8813134170485735, 0.887815857513295]","{'finalestimator__estimator_name': ['LR'], 'linearotmappingadapter__bias': [True, False], 'linearotmappingadapter__reg': [1e-08, 1e-06, 0.1, 1, 10]}"
mnist_usps_3k,MNIST$\rightarrow$USPS,NN RW,circular_validation,Reweighting,0.5801347753743761,0.02256793223167462,"[0.6083333333333333, 0.5956738768718802, 0.5533333333333333, 0.58, 0.5633333333333334]",0.5789483425490752,0.017712796107155634,"[0.5975912501799339, 0.5936571704026183, 0.5592050394259561, 0.5823586314494357, 0.5619296212874325]",0.5591626107899504,0.031058801419020225,"[0.5970854767658377, 0.5798503828228273, 0.5198912209817481, 0.5609652050646375, 0.5380207683147017]",0.9325692662657012,0.007133581647241088,"[0.9348357936188472, 0.9407130422787028, 0.9335692335594128, 0.9326085474259304, 0.9211197144456132]","{'finalestimator__estimator_name': ['LR'], 'nearestneighborreweightadapter__laplace_smoothing': [True, False], 'nearestneighborreweightadapter__n_neighbors': [1]}"
mnist_usps_3k,MNIST$\rightarrow$USPS,MapOT,circular_validation,Mapping,0.6514420410427066,0.025596966177900457,"[0.6833333333333333, 0.6738768718801996, 0.6416666666666667, 0.6266666666666667, 0.6316666666666667]",0.6537008888824917,0.02354062764364251,"[0.6843178180447794, 0.673169833864802, 0.6435380888877107, 0.633738698385357, 0.6337400052298093]",0.649607390215433,0.027467880905025804,"[0.6846273975039008, 0.6718466363301426, 0.6419799673886111, 0.6229052001253508, 0.6266777497291597]",0.9251614535199346,0.006725640013206406,"[0.9277170237607172, 0.9350368330777276, 0.9222881017346924, 0.9169949647909844, 0.9237703442355512]","{'finalestimator__estimator_name': ['LR'], 'otmappingadapter__max_iter': [1000000], 'otmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otmappingadapter__norm': ['median']}"
mnist_usps_3k,MNIST$\rightarrow$USPS,SA,circular_validation,Subspace,0.651108153078203,0.033130933902395764,"[0.6916666666666667, 0.6755407653910149, 0.6183333333333333, 0.6183333333333333, 0.6516666666666666]",0.6562858182018111,0.029171238517743305,"[0.6966455003729342, 0.669809293541359, 0.6288497389026323, 0.6274162911734433, 0.6587082670186866]",0.6606680686398176,0.03184941476278772,"[0.6985114144362784, 0.6862669852549675, 0.626619437791015, 0.632208704419165, 0.6597338012976625]",0.940480974208491,0.0030233001812498468,"[0.9422455243505452, 0.9449894317315474, 0.9383386350382086, 0.9384346304210788, 0.9383966495010744]","{'finalestimator__estimator_name': ['LR'], 'subspacealignmentadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}"
mnist_usps_3k,MNIST$\rightarrow$USPS,TCA,circular_validation,Subspace,0.10233222407099278,0.05955620215601619,"[0.0933333333333333, 0.0033277870216306, 0.155, 0.13, 0.13]",0.08516972830351861,0.04859062230459361,"[0.0894141024145825, 0.0033653846153846, 0.1330691544876259, 0.1, 0.1]",0.05133454579356186,0.044152965542117735,"[0.0891764910616687, 0.0016723055103644, 0.1059567411172309, 0.0299115044247787, 0.0299556868537666]",0.5117618465597696,0.030338159720934687,"[0.4845894617161865, 0.524369819354617, 0.4806404542940521, 0.5542539071015486, 0.514955590332444]","{'finalestimator__estimator_name': ['LR'], 'transfercomponentanalysisadapter__kernel': ['rbf'], 'transfercomponentanalysisadapter__mu': [10, 100], 'transfercomponentanalysisadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}"
mnist_usps_3k,MNIST$\rightarrow$USPS,TSL,circular_validation,Subspace,0.5718031059345535,0.014218997086547815,"[0.58, 0.5906821963394343, 0.5616666666666666, 0.555, 0.5716666666666667]",0.5699140459176133,0.011410946400014216,"[0.5714947066778711, 0.5880491763242126, 0.5636391775010059, 0.5577275909531315, 0.5686595781318456]",0.5463644532973122,0.022328714751262146,"[0.5655817714349953, 0.573491461246888, 0.5325292286698345, 0.5209101239364514, 0.5393096811983915]",0.9297811220060799,0.005729976467611035,"[0.9279821257779995, 0.9394304677570684, 0.9283387181067764, 0.9290644014794788, 0.9240898969090766]","{'finalestimator__estimator_name': ['LR'], 'transfersubspacelearningadapter__base_method': ['flda'], 'transfersubspacelearningadapter__length_scale': [2], 'transfersubspacelearningadapter__max_iter': [300], 'transfersubspacelearningadapter__mu': [0.1, 1, 10], 'transfersubspacelearningadapter__n_components': [1, 2, 5, 10, 20, 50, 100], 'transfersubspacelearningadapter__reg': [0.0001], 'transfersubspacelearningadapter__tol': [0.0001]}"
mnist_usps_3k,USPS$\rightarrow$MNIST,CORAL,circular_validation,Mapping,0.3763333333333333,0.02227978655393468,"[0.3966666666666666, 0.3716666666666666, 0.3766666666666666, 0.3416666666666667, 0.395]",0.3764195641270612,0.0220409497356543,"[0.3958149149574576, 0.3716328903721824, 0.3775123397242193, 0.3419262026450881, 0.3952114729363585]",0.3683206323706093,0.021674049860087842,"[0.3893178068519391, 0.3624736631545711, 0.3711823614877825, 0.3344793578478941, 0.3841499725108596]",0.7802989161599234,0.007354227155399174,"[0.7827253740704159, 0.7838255613392897, 0.7828579094945091, 0.7672327214011241, 0.7848530144942782]","{'coraladapter__reg': ['auto'], 'finalestimator__estimator_name': ['LR']}"
mnist_usps_3k,USPS$\rightarrow$MNIST,KLIEP,circular_validation,Reweighting,0.3953333333333333,0.008612007121842555,"[0.3983333333333333, 0.3916666666666666, 0.4066666666666667, 0.3833333333333333, 0.3966666666666666]",0.40028972688055864,0.008636997095707446,"[0.4041494313103044, 0.3940120008280647, 0.4107492257227586, 0.3891153207259852, 0.4034226558156805]",0.38961788949057774,0.008518394914861593,"[0.3944390393285985, 0.3892818351366912, 0.4010384680987323, 0.37943223589323, 0.3838978689956367]",0.7964003957337932,0.006405695515545134,"[0.8075311989617001, 0.7917997040661945, 0.7956628893628849, 0.7944393852714086, 0.7925688010067776]","{'finalestimator__estimator_name': ['LR'], 'kliepreweightadapter__cv': [5], 'kliepreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 'auto', 'scale'], 'kliepreweightadapter__max_iter': [1000], 'kliepreweightadapter__n_centers': [100], 'kliepreweightadapter__random_state': [0], 'kliepreweightadapter__tol': [1e-06]}"
mnist_usps_3k,USPS$\rightarrow$MNIST,KMM,circular_validation,Reweighting,0.41999999999999993,0.021441133883780997,"[0.42, 0.4516666666666666, 0.3933333333333333, 0.41, 0.425]",0.42316355450077603,0.022091381973638434,"[0.4237547403788663, 0.4553609601152623, 0.3949579173137185, 0.4134884977024983, 0.428255656993535]",0.4178803442124148,0.021056837538999885,"[0.4149895388730241, 0.4478066488097456, 0.3895758381416204, 0.4126980223182293, 0.4243316729194546]",0.8025277480415183,0.010500533726315648,"[0.8025541369746947, 0.8192848855596616, 0.7997854456600645, 0.7903040469755005, 0.8007102250376701]","{'finalestimator__estimator_name': ['LR'], 'kmmreweightadapter__B': [1000.0], 'kmmreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'kmmreweightadapter__max_iter': [1000], 'kmmreweightadapter__smooth_weights': [False], 'kmmreweightadapter__tol': [1e-06]}"
mnist_usps_3k,USPS$\rightarrow$MNIST,MMD-LS,circular_validation,Mapping,0.3926666666666666,0.006519202405202644,"[0.3966666666666666, 0.3883333333333333, 0.3983333333333333, 0.3833333333333333, 0.3966666666666666]",0.39767426373925174,0.0071199128876469776,"[0.4023130333169613, 0.3914193824000714, 0.4027029338740583, 0.3885174606214094, 0.4034185084837585]",0.38671769092030184,0.0057780927383365415,"[0.3929101579245911, 0.3860761691501546, 0.3919598165325185, 0.3791925227306538, 0.3834497882635911]",0.7953637299763094,0.0070112879108556875,"[0.8075201748261516, 0.7903733845246181, 0.7936791799457706, 0.7943677379467331, 0.7908781726382738]","{'finalestimator__estimator_name': ['LR'], 'mmdlsconsmappingadapter__gamma': [0.1, 1, 10], 'mmdlsconsmappingadapter__max_iter': [100], 'mmdlsconsmappingadapter__reg_k': [1e-10, 1e-08], 'mmdlsconsmappingadapter__reg_m': [1e-10, 1e-08], 'mmdlsconsmappingadapter__tol': [1e-05]}"
mnist_usps_3k,USPS$\rightarrow$MNIST,Train Src,circular_validation,NO DA,0.3926666666666666,0.006519202405202644,"[0.3966666666666666, 0.3883333333333333, 0.3983333333333333, 0.3833333333333333, 0.3966666666666666]",0.39767426373925174,0.0071199128876469776,"[0.4023130333169613, 0.3914193824000714, 0.4027029338740583, 0.3885174606214094, 0.4034185084837585]",0.38671769092030184,0.0057780927383365415,"[0.3929101579245911, 0.3860761691501546, 0.3919598165325185, 0.3791925227306538, 0.3834497882635911]",0.7953637299763094,0.0070112879108556875,"[0.8075201748261516, 0.7903733845246181, 0.7936791799457706, 0.7943677379467331, 0.7908781726382738]",{'finalestimator__estimator_name': ['LR']}
mnist_usps_3k,USPS$\rightarrow$MNIST,NO_DA_SOURCE_ONLY_BASE_ESTIM,circular_validation,Unknown,,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",{'finalestimator__estimator_name': ['LR']}
mnist_usps_3k,USPS$\rightarrow$MNIST,Train Tgt,circular_validation,NO DA,0.8963333333333333,0.005821416398857626,"[0.8883333333333333, 0.9, 0.8966666666666666, 0.9033333333333332, 0.8933333333333333]",0.8944212480340761,0.006350880181713673,"[0.8857984192957288, 0.8973604337692349, 0.8945965908695698, 0.902794174569013, 0.8915566216668344]",0.8961207070145999,0.005893994362039484,"[0.8878653301330927, 0.8993533899213216, 0.8963917189705862, 0.9034459168445512, 0.8935471792034474]",0.9888974134342542,0.001957288565785838,"[0.9902369557423282, 0.9884755890909334, 0.9908424040060444, 0.989120003896065, 0.9858121144359002]",{'finalestimator__estimator_name': ['LR']}
mnist_usps_3k,USPS$\rightarrow$MNIST,JPCA,circular_validation,Subspace,0.3949999999999999,0.005527707983925673,"[0.3966666666666666, 0.3933333333333333, 0.3966666666666666, 0.3866666666666666, 0.4016666666666666]",0.40081216873325776,0.005970978799632159,"[0.4026057453838668, 0.3971265295450344, 0.4011644723355967, 0.3936921828263263, 0.4094719135754645]",0.3878723634895133,0.005156366149660087,"[0.3931516669953013, 0.3902751846392628, 0.3903347668164982, 0.3800443148228197, 0.3855558841736846]",0.7972991113897555,0.0067654503845293885,"[0.8090734391362275, 0.792713687544381, 0.7946788784393078, 0.7967644004536928, 0.7932651513751683]","{'finalestimator__estimator_name': ['LR'], 'pca__n_components': [1, 2, 5, 10, 20, 50, 100]}"
mnist_usps_3k,USPS$\rightarrow$MNIST,MMDTarS,circular_validation,Reweighting,0.3946666666666666,0.006280481227138927,"[0.3983333333333333, 0.3916666666666666, 0.3983333333333333, 0.385, 0.4]",0.4001760157278089,0.006542514243394138,"[0.4043371071491844, 0.3953984812409007, 0.4023546029596896, 0.3914857065327423, 0.4073041807565274]",0.38869515323357656,0.0050375304730608216,"[0.3939429948319055, 0.3886636374566019, 0.3923734396416272, 0.3810168129092652, 0.3874788813284829]",0.7963385457181509,0.007231849383018984,"[0.8090632696683173, 0.7923705904195298, 0.7935002135426071, 0.7951063535998033, 0.7916523013604967]","{'finalestimator__estimator_name': ['LR'], 'mmdtarsreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'mmdtarsreweightadapter__max_iter': [1000], 'mmdtarsreweightadapter__reg': [1e-06], 'mmdtarsreweightadapter__tol': [1e-06]}"
mnist_usps_3k,USPS$\rightarrow$MNIST,ClassRegOT,circular_validation,Mapping,0.5820000000000001,0.019090428084368432,"[0.5816666666666667, 0.6083333333333333, 0.5783333333333334, 0.555, 0.5866666666666667]",0.5870883725657716,0.01811364102402551,"[0.5877970071737877, 0.611505727507894, 0.5833736573080185, 0.5610092820607251, 0.5917561887784327]",0.5811233385732206,0.01994136368547108,"[0.5793610160423557, 0.6083858554716196, 0.5779643411674225, 0.552853945854816, 0.5870515343298892]",0.880837191036824,0.009702098139801885,"[0.8872975193620827, 0.8934502567725602, 0.877597821090884, 0.8684566665480091, 0.8773836914105839]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.1], 'classregularizerotmappingadapter__reg_e': [0.1], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR']}"
