dataset,shift,estimator,scorer,type,target_accuracy-test-mean,target_accuracy-test-std,target_accuracy-test-identity,target_balanced_accuracy-test-mean,target_balanced_accuracy-test-std,target_balanced_accuracy-test-identity,target_f1_score-test-mean,target_f1_score-test-std,target_f1_score-test-identity,target_roc_auc_score-test-mean,target_roc_auc_score-test-std,target_roc_auc_score-test-identity,params
Office31,amz$\rightarrow$dsl,ClassRegOT,circular_validation,Mapping,0.5535353535353535,0.07436429219921599,"[0.5555555555555556, 0.5858585858585859, 0.5555555555555556, 0.6363636363636364, 0.4343434343434343]",0.5823655913978494,0.0816447017542852,"[0.5887096774193549, 0.5903225806451612, 0.5908602150537633, 0.6854838709677418, 0.4564516129032258]",0.541059681059681,0.08106902131951535,"[0.5586820586820587, 0.5637010015797895, 0.5370049703383036, 0.6342960630839419, 0.4116143116143115]",0.9526517323775389,0.01124002126744396,"[0.9556057347670252, 0.9636753285543608, 0.9481804062126644, 0.9603470728793312, 0.9354501194743132]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.5], 'classregularizerotmappingadapter__reg_e': [0.5], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C0.2']}"
Office31,amz$\rightarrow$dsl,ClassRegOT,circular_validation,Mapping,0.4828282828282828,0.01942968087037512,"[0.4646464646464646, 0.5151515151515151, 0.4747474747474747, 0.4747474747474747, 0.4848484848484848]",0.4949462365591398,0.02305442544387339,"[0.5005376344086021, 0.5241935483870968, 0.4887096774193548, 0.4607526881720429, 0.5005376344086021]",0.4383287419651055,0.028750982816707068,"[0.4162810253719344, 0.4863858363858364, 0.4352347428105003, 0.4159449417025174, 0.4377971635547393]",0.9539568697729987,0.005426055440658492,"[0.9528784348864994, 0.9605104540023894, 0.9489934289127836, 0.9586451612903224, 0.9487568697729988]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [1.0], 'classregularizerotmappingadapter__reg_e': [1.0], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C0.2']}"
Office31,amz$\rightarrow$dsl,Dens. RW,circular_validation,Reweighting,0.5575757575757576,0.024115831083461298,"[0.5858585858585859, 0.5757575757575758, 0.5555555555555556, 0.5454545454545454, 0.5252525252525253]",0.5725806451612903,0.020195311796766566,"[0.5897849462365591, 0.5731182795698925, 0.5946236559139784, 0.5580645161290322, 0.5473118279569893]",0.5349546742951378,0.02627917760278334,"[0.5513059891847771, 0.5621953210188505, 0.5477144068053159, 0.5078731033276488, 0.5056845511390966]",0.9524465949820788,0.010291775180187103,"[0.9471559139784946, 0.9471789127837514, 0.9656678614097968, 0.941378733572282, 0.9608515531660692]","{'densityreweightadapter__weight_estimator__bandwidth': [0.01, 0.1, 1.0, 10.0, 100.0, 'scott', 'silverman'], 'finalestimator__estimator_name': ['LR_C0.2']}"
Office31,amz$\rightarrow$dsl,Disc. RW,circular_validation,Reweighting,0.5595959595959596,0.05560145028090056,"[0.6363636363636364, 0.5353535353535354, 0.5757575757575758, 0.5656565656565656, 0.4848484848484848]",0.5705376344086021,0.04930931205451593,"[0.632258064516129, 0.5564516129032256, 0.5870967741935482, 0.5795698924731182, 0.4973118279569892]",0.5340127941643094,0.0578118042650102,"[0.6181789030273879, 0.5124156987793351, 0.5543355634264726, 0.5239509087993937, 0.4611828967889573]",0.9451198924731182,0.008155830469980804,"[0.954371266427718, 0.94602688172043, 0.9496036439665472, 0.9429154719235364, 0.9326821983273595]","{'discriminatorreweightadapter__domain_classifier__estimator_name': ['LR', 'SVC', 'KNN', 'XGB'], 'finalestimator__estimator_name': ['LR_C0.2']}"
Office31,amz$\rightarrow$dsl,EntOT,circular_validation,Mapping,0.498989898989899,0.028210585947007972,"[0.5454545454545454, 0.4848484848484848, 0.4747474747474747, 0.5050505050505051, 0.4848484848484848]",0.5440860215053763,0.029801148498743178,"[0.5849462365591398, 0.5279569892473118, 0.5129032258064515, 0.5650537634408601, 0.5295698924731183]",0.46344871343088806,0.0429778412134539,"[0.535145830600376, 0.4385142915445946, 0.4258250101387356, 0.4680681700289544, 0.4496902648417799]",0.9461241935483871,0.011582539372340979,"[0.9572514934289128, 0.958005376344086, 0.9463900836320192, 0.9338859020310633, 0.9350881123058544]","{'entropicotmappingadapter__max_iter': [1000], 'entropicotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'entropicotmappingadapter__norm': ['median'], 'entropicotmappingadapter__reg_e': [0.1, 0.5, 1.0], 'entropicotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C0.2']}"
Office31,amz$\rightarrow$dsl,Gauss. RW,circular_validation,Reweighting,,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]","{'finalestimator__estimator_name': ['LR_C0.2'], 'gaussianreweightadapter__reg': ['auto', 1e-05, 0.01, 0.5]}"
Office31,amz$\rightarrow$dsl,LinOT,circular_validation,Mapping,0.5313131313131313,0.0414018212766044,"[0.5757575757575758, 0.5454545454545454, 0.5454545454545454, 0.5252525252525253, 0.4646464646464646]",0.5691397849462365,0.04059869620352147,"[0.5881720430107527, 0.586021505376344, 0.5736559139784946, 0.5994623655913977, 0.4983870967741935]",0.5113077382774353,0.05013038873879395,"[0.5738816738816739, 0.5229714169108108, 0.525307913186701, 0.4981058784089087, 0.4362718089990817]",0.9400181003584229,0.006569304419690223,"[0.94703853046595, 0.9408682795698924, 0.9453198924731184, 0.935400238948626, 0.931463560334528]","{'finalestimator__estimator_name': ['LR_C0.2'], 'linearotmappingadapter__bias': [True, False], 'linearotmappingadapter__reg': [1e-08, 1e-06, 0.1, 1, 10]}"
Office31,amz$\rightarrow$dsl,NN RW,circular_validation,Reweighting,0.5535353535353535,0.05120723982075387,"[0.5656565656565656, 0.5858585858585859, 0.6060606060606061, 0.5353535353535354, 0.4747474747474747]",0.5588172043010753,0.044718450938269524,"[0.5655913978494623, 0.5865591397849461, 0.6080645161290323, 0.5419354838709677, 0.4919354838709677]",0.5250837658413416,0.05627326007634612,"[0.5353926096350339, 0.5623719154022185, 0.5863505181687, 0.4979536176505874, 0.4433501683501683]",0.9421909796893668,0.007223767448880886,"[0.9459256272401434, 0.9430678016726404, 0.9515119474313024, 0.9374695340501792, 0.9329799880525688]","{'finalestimator__estimator_name': ['LR_C0.2'], 'nearestneighborreweightadapter__laplace_smoothing': [True, False], 'nearestneighborreweightadapter__n_neighbors': [1]}"
Office31,amz$\rightarrow$dsl,MapOT,circular_validation,Mapping,0.45656565656565656,0.06283770107069007,"[0.5252525252525253, 0.4646464646464646, 0.4646464646464646, 0.4747474747474747, 0.3535353535353535]",0.5049462365591397,0.06251765850668897,"[0.5741935483870967, 0.4956989247311827, 0.5091397849462366, 0.5387096774193548, 0.4069892473118279]",0.43789798304949823,0.06578024702825397,"[0.5195052982931772, 0.4533670033670033, 0.4335432244523154, 0.4467255527861588, 0.3363488363488364]",0.9315492831541219,0.007234391293601415,"[0.9405002986857826, 0.925844982078853, 0.932144265232975, 0.9362974910394264, 0.9229593787335724]","{'finalestimator__estimator_name': ['LR_C0.2'], 'otmappingadapter__max_iter': [1000000], 'otmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otmappingadapter__norm': ['median']}"
Office31,amz$\rightarrow$dsl,SA,circular_validation,Subspace,0.4323232323232323,0.03738738489559949,"[0.4444444444444444, 0.4141414141414141, 0.4848484848484848, 0.4343434343434343, 0.3838383838383838]",0.4725806451612903,0.04529549950500116,"[0.4747311827956989, 0.4532258064516129, 0.5209677419354838, 0.5069892473118279, 0.4069892473118279]",0.4090291078169866,0.04741374097234529,"[0.4193639133033072, 0.3745310245310245, 0.4817460317460317, 0.4095398428731761, 0.3599647266313933]",0.9264530465949822,0.019743413155646313,"[0.944646953405018, 0.9450845280764636, 0.9295143369175628, 0.9126827956989249, 0.9003366188769415]","{'finalestimator__estimator_name': ['LR_C0.2'], 'subspacealignmentadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}"
Office31,amz$\rightarrow$dsl,TCA,circular_validation,Subspace,0.030303030303030297,0.021427478217774163,"[0.0303030303030303, 0.0404040404040404, 0.0606060606060606, 0.0101010101010101, 0.0101010101010101]",0.02602150537634404,0.019086400117401744,"[0.0279569892473118, 0.0403225806451612, 0.0483870967741935, 0.0080645161290322, 0.0053763440860215]",0.016110693433884278,0.011124485057757311,"[0.0271062271062271, 0.0082471368920768, 0.0282186948853615, 0.0035133948177426, 0.0134680134680134]",0.45632843488649943,0.033934385187101936,"[0.4213721624850657, 0.5103136200716846, 0.4633769414575866, 0.4369599761051374, 0.4496194743130227]","{'finalestimator__estimator_name': ['LR_C0.2'], 'transfercomponentanalysisadapter__kernel': ['rbf'], 'transfercomponentanalysisadapter__mu': [10, 100], 'transfercomponentanalysisadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}"
Office31,amz$\rightarrow$dsl,TSL,circular_validation,Subspace,0.060606060606060594,0.015971099293779687,"[0.0808080808080808, 0.0707070707070707, 0.0404040404040404, 0.0505050505050505, 0.0606060606060606]",0.058817204301075246,0.013567148641365614,"[0.0779569892473118, 0.0629032258064516, 0.0403225806451612, 0.0564516129032258, 0.0564516129032258]",0.04734744394823442,0.00797228138814126,"[0.0443851273890799, 0.0574074074074074, 0.04006734006734, 0.0406846240179573, 0.0541927208593875]",0.5093075268817204,0.03356840133616639,"[0.5568013739545998, 0.5202434289127837, 0.4915265830346475, 0.4667371565113501, 0.511229091995221]","{'finalestimator__estimator_name': ['LR_C0.2'], 'transfersubspacelearningadapter__base_method': ['flda'], 'transfersubspacelearningadapter__length_scale': [2], 'transfersubspacelearningadapter__max_iter': [300], 'transfersubspacelearningadapter__mu': [0.1, 1, 10], 'transfersubspacelearningadapter__n_components': [1, 2, 5, 10, 20, 50, 100], 'transfersubspacelearningadapter__reg': [0.0001], 'transfersubspacelearningadapter__tol': [0.0001]}"
Office31,amz$\rightarrow$web,CORAL,circular_validation,Mapping,0.4506329113924051,0.027369301658784387,"[0.4556962025316455, 0.4873417721518987, 0.4620253164556962, 0.430379746835443, 0.4177215189873418]",0.4642473118279569,0.030259619149487958,"[0.4862007168458781, 0.5018817204301075, 0.4631720430107526, 0.4299283154121863, 0.4400537634408601]",0.43515706143777627,0.02971099314287661,"[0.4449481250114161, 0.4711488008623252, 0.4461572906286234, 0.4210228383348264, 0.39250825235169]",0.9168952807646356,0.011896487971228881,"[0.9355681999203506, 0.9172593588211868, 0.909593115292712, 0.9041314715252888, 0.91792425826364]","{'coraladapter__reg': ['auto'], 'finalestimator__estimator_name': ['LR_C0.2']}"
Office31,amz$\rightarrow$web,KLIEP,circular_validation,Reweighting,0.510126582278481,0.04511020172457086,"[0.5506329113924051, 0.5379746835443038, 0.5379746835443038, 0.4746835443037974, 0.4493670886075949]",0.513100358422939,0.050170346119064256,"[0.5603046594982078, 0.5510752688172043, 0.5360215053763441, 0.4551971326164874, 0.4629032258064516]",0.4780900930680489,0.05344212350958918,"[0.5367907104543465, 0.4924497980715404, 0.5086382517844876, 0.4534126839922975, 0.3991590210375726]",0.9333982875348467,0.007799380013577449,"[0.9431466049382716, 0.9395313620071684, 0.9311563620071684, 0.929091845878136, 0.9240652628434888]","{'finalestimator__estimator_name': ['LR_C0.2'], 'kliepreweightadapter__cv': [5], 'kliepreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 'auto', 'scale'], 'kliepreweightadapter__max_iter': [1000], 'kliepreweightadapter__n_centers': [100], 'kliepreweightadapter__random_state': [0], 'kliepreweightadapter__tol': [1e-06]}"
Office31,amz$\rightarrow$web,KMM,circular_validation,Reweighting,0.5227848101265823,0.04533165716321513,"[0.5506329113924051, 0.5886075949367089, 0.4936708860759494, 0.5, 0.4810126582278481]",0.5362724014336917,0.04294262637765884,"[0.5514336917562724, 0.6043010752688172, 0.5094086021505376, 0.51836917562724, 0.4978494623655913]",0.5079898212657448,0.05642814844459577,"[0.5369193849089605, 0.5874008726856828, 0.4807970810560729, 0.4953584596920411, 0.4394733079859662]",0.9449679759060136,0.01285800572631014,"[0.9626037435284748, 0.9511956391875748, 0.9314366288331344, 0.9459271206690562, 0.933676747311828]","{'finalestimator__estimator_name': ['LR_C0.2'], 'kmmreweightadapter__B': [1000.0], 'kmmreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'kmmreweightadapter__max_iter': [1000], 'kmmreweightadapter__smooth_weights': [False], 'kmmreweightadapter__tol': [1e-06]}"
Office31,amz$\rightarrow$web,MMD-LS,circular_validation,Mapping,0.5113924050632911,0.040624826673116975,"[0.5316455696202531, 0.5443037974683544, 0.5443037974683544, 0.4810126582278481, 0.4556962025316455]",0.511021505376344,0.04172732317515815,"[0.5444444444444444, 0.5371863799283154, 0.5424731182795699, 0.4616487455197133, 0.4693548387096774]",0.4793731571059431,0.047614075811666,"[0.518896579269076, 0.5019375676858923, 0.5107132513278417, 0.4613868550577411, 0.4039315321891644]",0.9328277230187176,0.008382469807296846,"[0.9422059438470728, 0.939918259657507, 0.9315738749502191, 0.928792214257268, 0.9216483223815212]","{'finalestimator__estimator_name': ['LR_C0.2'], 'mmdlsconsmappingadapter__gamma': [0.1, 1, 10], 'mmdlsconsmappingadapter__max_iter': [100], 'mmdlsconsmappingadapter__reg_k': [1e-10, 1e-08], 'mmdlsconsmappingadapter__reg_m': [1e-10, 1e-08], 'mmdlsconsmappingadapter__tol': [1e-05]}"
Office31,amz$\rightarrow$web,Train Src,circular_validation,NO DA,0.5113924050632911,0.040624826673116975,"[0.5316455696202531, 0.5443037974683544, 0.5443037974683544, 0.4810126582278481, 0.4556962025316455]",0.511021505376344,0.04172732317515815,"[0.5444444444444444, 0.5371863799283154, 0.5424731182795699, 0.4616487455197133, 0.4693548387096774]",0.4793731571059431,0.047614075811666,"[0.518896579269076, 0.5019375676858923, 0.5107132513278417, 0.4613868550577411, 0.4039315321891644]",0.9328277230187176,0.008382469807296846,"[0.9422059438470728, 0.939918259657507, 0.9315738749502191, 0.928792214257268, 0.9216483223815212]",{'finalestimator__estimator_name': ['LR_C0.2']}
Office31,amz$\rightarrow$web,NO_DA_SOURCE_ONLY_BASE_ESTIM,circular_validation,Unknown,,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",{'finalestimator__estimator_name': ['LR_C0.2']}
Office31,amz$\rightarrow$web,Train Tgt,circular_validation,NO DA,0.9607594936708861,0.010399795395667663,"[0.9430379746835444, 0.9683544303797468, 0.9620253164556962, 0.9620253164556962, 0.9683544303797468]",0.9552508960573476,0.007459805234247809,"[0.94247311827957, 0.9596774193548387, 0.9588709677419356, 0.9548387096774192, 0.9603942652329748]",0.9600414874279357,0.010684634351083683,"[0.9416397948043518, 0.9678119349005424, 0.9616847287733364, 0.961838161838162, 0.967232816823286]",0.9997437873357228,0.00021436424436272074,"[0.9997244623655914, 0.999407108721625, 0.9999327956989248, 0.9997262544802868, 0.9999283154121864]",{'finalestimator__estimator_name': ['LR_C0.2']}
Office31,amz$\rightarrow$web,JPCA,circular_validation,Subspace,0.48607594936708864,0.03300861977317802,"[0.5253164556962026, 0.4746835443037974, 0.5, 0.4367088607594936, 0.4936708860759494]",0.4954659498207885,0.05103959484839947,"[0.5605734767025089, 0.4667562724014337, 0.5056451612903226, 0.4265232974910394, 0.517831541218638]",0.4619477064239379,0.028947759484424365,"[0.4981585924623899, 0.4422625194777093, 0.4768024521189077, 0.4245765403620951, 0.4679384276985876]",0.9343836270410195,0.015644606333588135,"[0.9473047590601354, 0.9200456491437674, 0.9452023098367184, 0.9147622461170848, 0.9446031710473914]","{'finalestimator__estimator_name': ['LR_C0.2'], 'pca__n_components': [1, 2, 5, 10, 20, 50, 100]}"
Office31,amz$\rightarrow$web,MMDTarS,circular_validation,Reweighting,0.5075949367088607,0.040377564323383776,"[0.5316455696202531, 0.5379746835443038, 0.5379746835443038, 0.4810126582278481, 0.4493670886075949]",0.510089605734767,0.04509259368073704,"[0.5457885304659497, 0.5467741935483871, 0.5360215053763441, 0.4589605734767025, 0.4629032258064516]",0.47776604375842135,0.04734897352253984,"[0.5145641960422302, 0.4972030740831931, 0.5069806267091411, 0.4719970532095782, 0.3980852687479642]",0.9323320340501793,0.008448434479573401,"[0.9423167064914376, 0.9393484169653524, 0.931566258462764, 0.92566392871366, 0.9227648596176822]","{'finalestimator__estimator_name': ['LR_C0.2'], 'mmdtarsreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'mmdtarsreweightadapter__max_iter': [1000], 'mmdtarsreweightadapter__reg': [1e-06], 'mmdtarsreweightadapter__tol': [1e-06]}"
Office31,amz$\rightarrow$web,ClassRegOT,circular_validation,Mapping,0.6113924050632912,0.036522881129755734,"[0.6139240506329114, 0.6708860759493671, 0.5886075949367089, 0.5759493670886076, 0.6075949367088608]",0.6083691756272401,0.043235096661510104,"[0.6055555555555555, 0.6732974910394265, 0.5910394265232976, 0.5547491039426522, 0.6172043010752688]",0.6160804778079536,0.03110112809966467,"[0.6224045500292706, 0.6665433371129573, 0.592008940426662, 0.5905565601768133, 0.6088890012940646]",0.9554116487455196,0.009204215960670661,"[0.9588966049382716, 0.9609234866587016, 0.9485138888888888, 0.943258910792513, 0.9654653524492236]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.1], 'classregularizerotmappingadapter__reg_e': [0.1], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C0.2']}"
