dataset,shift,estimator,scorer,type,target_accuracy-test-mean,target_accuracy-test-std,target_accuracy-test-identity,target_balanced_accuracy-test-mean,target_balanced_accuracy-test-std,target_balanced_accuracy-test-identity,target_f1_score-test-mean,target_f1_score-test-std,target_f1_score-test-identity,target_roc_auc_score-test-mean,target_roc_auc_score-test-std,target_roc_auc_score-test-identity,params,cv_score
Office31,amz$\rightarrow$dsl,ClassRegOT,circular_validation,Mapping,0.6020202020202021,0.042013402713303866,"[0.6565656565656566, 0.6060606060606061, 0.5656565656565656, 0.6262626262626263, 0.5555555555555556]",0.6461290322580645,0.03852517259630354,"[0.6908602150537634, 0.6370967741935484, 0.6209677419354839, 0.6806451612903225, 0.6010752688172043]",0.5928523664887301,0.04450483558189243,"[0.6547844972087397, 0.6009612721733933, 0.5475040672010368, 0.6093161047706502, 0.5516958910898304]",0.9580721027479091,0.008045555398041051,"[0.9653088410991636, 0.9660749701314216, 0.946949522102748, 0.9582852449223416, 0.953741935483871]","[{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.1], 'classregularizerotmappingadapter__reg_e': [0.1], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C0.01']}, {'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.5], 'classregularizerotmappingadapter__reg_e': [0.5], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C0.01']}, {'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [1.0], 'classregularizerotmappingadapter__reg_e': [1.0], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C0.01']}]","[0.43379355, 0.43484405, 0.43466525, 0.44069739, 0.39668734]"
Office31,amz$\rightarrow$dsl,Dens. RW,circular_validation,Reweighting,0.5434343434343434,0.040023460113452425,"[0.5757575757575758, 0.5656565656565656, 0.5454545454545454, 0.5555555555555556, 0.4747474747474747]",0.5578494623655914,0.03555832852812667,"[0.5913978494623655, 0.5741935483870967, 0.5516129032258064, 0.5725806451612904, 0.4994623655913978]",0.5177139358957541,0.03234149885119457,"[0.5414017520078126, 0.5386644219977553, 0.5210379407349104, 0.5255338376550498, 0.4619317270832423]",0.9504476702508959,0.008787071879919854,"[0.9573255675029868, 0.9553706690561528, 0.9562834528076464, 0.9465143369175628, 0.9367443249701314]","{'densityreweightadapter__weight_estimator__bandwidth': [0.01, 0.1, 1.0, 10.0, 100.0, 'scott', 'silverman'], 'finalestimator__estimator_name': ['LR_C0.01']}","[0.37242247, 0.37029865, 0.37439133, 0.38448739, 0.3712705]"
Office31,amz$\rightarrow$dsl,Disc. RW,circular_validation,Reweighting,0.5595959595959596,0.05180154103013368,"[0.6161616161616161, 0.5656565656565656, 0.5353535353535354, 0.5959595959595959, 0.4848484848484848]",0.5829032258064515,0.045221094555109725,"[0.6231182795698925, 0.5801075268817203, 0.586021505376344, 0.6161290322580645, 0.5091397849462365]",0.543622527864952,0.05074635598802139,"[0.5935545935545935, 0.5505553369189733, 0.5304517031789759, 0.5793577914790036, 0.4641932141932142]",0.9455847670250896,0.008784769562629647,"[0.9564032258064517, 0.9426824970131422, 0.9508760454002388, 0.9448124253285544, 0.933149641577061]","{'discriminatorreweightadapter__domain_classifier__estimator_name': ['LR', 'SVC', 'KNN', 'XGB'], 'finalestimator__estimator_name': ['LR_C0.01']}","[0.36847545, 0.35963362, 0.34346006, 0.37331333, 0.36624773]"
Office31,amz$\rightarrow$dsl,EntOT,circular_validation,Mapping,0.5232323232323233,0.028029165506084076,"[0.5353535353535354, 0.5353535353535354, 0.4848484848484848, 0.5555555555555556, 0.5050505050505051]",0.5679569892473119,0.03402338126769643,"[0.5822580645161289, 0.5736559139784946, 0.5225806451612903, 0.6123655913978494, 0.5489247311827957]",0.5078444675414372,0.033605121443933995,"[0.5260367017942775, 0.5261759004183246, 0.4569211932848296, 0.5390584723918057, 0.4910300698179485]",0.9463140382317802,0.010750966427185675,"[0.9624268219832736, 0.9512556750298686, 0.9360928912783752, 0.9381460573476704, 0.9436487455197132]","{'entropicotmappingadapter__max_iter': [1000], 'entropicotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'entropicotmappingadapter__norm': ['median'], 'entropicotmappingadapter__reg_e': [0.1, 0.5, 1.0], 'entropicotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['LR_C0.01']}","[0.46010197, 0.45602164, 0.45153459, 0.45969493, 0.42692692]"
Office31,amz$\rightarrow$dsl,Gauss. RW,circular_validation,Reweighting,0.3616161616161616,0.07738982347223416,"[0.404040404040404, 0.3636363636363636, 0.4343434343434343, 0.3737373737373737, 0.2323232323232323]",0.36344086021505373,0.07058281892690271,"[0.3962365591397849, 0.375268817204301, 0.4365591397849462, 0.3612903225806451, 0.2478494623655914]",0.280986469682251,0.06959500614088288,"[0.3106767531009955, 0.2884809915112945, 0.3498568771296043, 0.2914773316734101, 0.1644403949959506]",0.8549090203106331,0.01841258024154777,"[0.8496756272401433, 0.8461836917562724, 0.8827096774193548, 0.8618425925925925, 0.8341335125448028]","{'finalestimator__estimator_name': ['LR_C0.01'], 'gaussianreweightadapter__reg': ['auto', 1e-05, 0.01, 0.5]}","[0.04674731, 0.03569892, 0.04808401, 0.0416129, 0.0430914]"
Office31,amz$\rightarrow$dsl,LinOT,circular_validation,Mapping,0.5414141414141415,0.04927802390969891,"[0.5656565656565656, 0.5757575757575758, 0.5555555555555556, 0.5555555555555556, 0.4545454545454545]",0.5894623655913978,0.04691241473245215,"[0.6048387096774194, 0.6069892473118278, 0.6069892473118278, 0.6220430107526881, 0.5064516129032258]",0.5268520704884342,0.04646632084562199,"[0.5531469092075153, 0.5568243765213462, 0.5483806317139651, 0.5301273922486044, 0.4457810427507397]",0.9464923536439667,0.006561021818865692,"[0.95318339307049, 0.9498539426523298, 0.9502589605734768, 0.9413778375149344, 0.9377876344086022]","{'finalestimator__estimator_name': ['LR_C0.01'], 'linearotmappingadapter__bias': [True, False], 'linearotmappingadapter__reg': [1e-08, 1e-06, 0.1, 1, 10]}","[0.40703987, 0.41122149, 0.40424492, 0.41236009, 0.41314779]"
Office31,amz$\rightarrow$dsl,NN RW,circular_validation,Reweighting,0.5393939393939394,0.03885936174075025,"[0.5757575757575758, 0.5555555555555556, 0.5555555555555556, 0.5353535353535354, 0.4747474747474747]",0.5441935483870968,0.034799941924006234,"[0.5833333333333333, 0.5516129032258064, 0.5569892473118279, 0.5403225806451611, 0.4887096774193548]",0.511145145539085,0.0320509049436341,"[0.5358585858585859, 0.5258658008658009, 0.5272625242322212, 0.5105616605616606, 0.4561771561771561]",0.9469192353643965,0.008990380651997068,"[0.9562595579450418, 0.9490913978494624, 0.9523279569892472, 0.943886798088411, 0.9330304659498206]","{'finalestimator__estimator_name': ['LR_C0.01'], 'nearestneighborreweightadapter__laplace_smoothing': [True, False], 'nearestneighborreweightadapter__n_neighbors': [1]}","[0.36604621, 0.37207465, 0.3520389, 0.37046333, 0.33974944]"
Office31,amz$\rightarrow$dsl,MapOT,circular_validation,Mapping,0.4545454545454545,0.04573426837443141,"[0.4848484848484848, 0.4747474747474747, 0.494949494949495, 0.4343434343434343, 0.3838383838383838]",0.5081720430107526,0.05038497877594815,"[0.5532258064516129, 0.5, 0.5645161290322579, 0.4779569892473118, 0.4451612903225806]",0.43260483624119983,0.041758305867089056,"[0.4517308729429942, 0.4649110149110149, 0.4636341772705409, 0.4158970658970658, 0.3668510501843834]",0.937578136200717,0.008288014661531319,"[0.9499937275985664, 0.9368016726403824, 0.9383124253285544, 0.9360241935483872, 0.9267586618876942]","{'finalestimator__estimator_name': ['LR_C0.01'], 'otmappingadapter__max_iter': [1000000], 'otmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otmappingadapter__norm': ['median']}","[0.3931019, 0.40490719, 0.40961469, 0.39320977, 0.40071155]"
Office31,amz$\rightarrow$dsl,SA,circular_validation,Subspace,0.5656565656565656,0.028569970957032224,"[0.5757575757575758, 0.5757575757575758, 0.5757575757575758, 0.5858585858585859, 0.5151515151515151]",0.6074193548387096,0.03346401715248725,"[0.6048387096774193, 0.61505376344086, 0.61505376344086, 0.6473118279569892, 0.5548387096774193]",0.5500999337362974,0.028240602695473998,"[0.5664436573527483, 0.5618461785128452, 0.5514721529873045, 0.5696408529741864, 0.5010968268544026]",0.948224432497013,0.009457993611475299,"[0.9614617682198328, 0.9511968339307048, 0.9503512544802868, 0.93980256869773, 0.9383097371565112]","{'finalestimator__estimator_name': ['LR_C0.01'], 'subspacealignmentadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}","[0.39590348, 0.3862075, 0.38750059, 0.39866687, 0.37943446]"
Office31,amz$\rightarrow$dsl,TCA,circular_validation,Subspace,0.0404040404040404,0.01889725952916132,"[0.0606060606060606, 0.0606060606060606, 0.0303030303030303, 0.0303030303030303, 0.0202020202020202]",0.032258064516129,0.0,"[0.032258064516129, 0.032258064516129, 0.032258064516129, 0.032258064516129, 0.032258064516129]",0.0036435912498812804,0.003023508011225385,"[0.0069264069264069, 0.0069264069264069, 0.0017825311942959, 0.0017825311942959, 0.0008000800080008]",0.501241009557945,0.029295764161375186,"[0.5081675627240143, 0.4955634707287933, 0.4656364994026284, 0.5457585125448029, 0.4910790023894862]","{'finalestimator__estimator_name': ['LR_C0.01'], 'transfercomponentanalysisadapter__kernel': ['rbf'], 'transfercomponentanalysisadapter__mu': [10, 100], 'transfercomponentanalysisadapter__n_components': [1, 2, 5, 10, 20, 50, 100]}","[0.03225806, 0.03225806, 0.03225806, 0.03225806, 0.03225806]"
Office31,amz$\rightarrow$dsl,TSL,circular_validation,Subspace,0.5474747474747474,0.048125774745743866,"[0.5858585858585859, 0.5757575757575758, 0.5555555555555556, 0.5555555555555556, 0.4646464646464646]",0.5659139784946235,0.043847044394301524,"[0.5978494623655913, 0.5822580645161289, 0.5838709677419354, 0.5768817204301075, 0.4887096774193548]",0.5222885419855116,0.04548154916747205,"[0.5522242628303233, 0.5496151996151996, 0.5314916845219875, 0.5356275598699841, 0.4424840030900636]",0.950194384707288,0.008730139697031911,"[0.9577622461170848, 0.9548629032258064, 0.955020310633214, 0.9469991039426524, 0.9363273596176822]","{'finalestimator__estimator_name': ['LR_C0.01'], 'transfersubspacelearningadapter__base_method': ['flda'], 'transfersubspacelearningadapter__length_scale': [2], 'transfersubspacelearningadapter__max_iter': [300], 'transfersubspacelearningadapter__mu': [0.1, 1, 10], 'transfersubspacelearningadapter__n_components': [1, 2, 5, 10, 20, 50, 100], 'transfersubspacelearningadapter__reg': [0.0001], 'transfersubspacelearningadapter__tol': [0.0001]}","[0.3736311, 0.37667612, 0.3751987, 0.38396305, 0.3722836]"
Office31,amz$\rightarrow$web,JDOT,circular_validation,Other,0.6405063291139241,0.016382505196892126,"[0.6329113924050633, 0.6645569620253164, 0.620253164556962, 0.6392405063291139, 0.6455696202531646]",0.6423655913978494,0.02599210462738955,"[0.6277777777777778, 0.6749103942652329, 0.6202508960573477, 0.6228494623655914, 0.6660394265232976]",0.6358296714867824,0.01742300561507438,"[0.6223076418906649, 0.6621609403254972, 0.6287956593336339, 0.6212820934339921, 0.6446020224501238]",0.9522309139784946,0.013474838312355509,"[0.9601918060533652, 0.9579212962962964, 0.936115442054958, 0.939902329749104, 0.9670236957387496]","{'jdotclassifier__alpha': [0.1, 0.3, 0.5, 0.7, 0.9], 'jdotclassifier__base_estimator__estimator_name': ['SVC'], 'jdotclassifier__n_iter_max': [100], 'jdotclassifier__thr_weights': [1e-07], 'jdotclassifier__tol': [1e-06]}","[0.4232326, 0.42700165, 0.41824796, 0.43238036, 0.39938733]"
Office31,amz$\rightarrow$web,KLIEP,circular_validation,Reweighting,0.5088607594936708,0.030550679458600426,"[0.5443037974683544, 0.4936708860759494, 0.5379746835443038, 0.4936708860759494, 0.4746835443037974]",0.5185663082437275,0.037961826717981914,"[0.5669354838709676, 0.5064516129032258, 0.5494623655913979, 0.4791218637992832, 0.4908602150537633]",0.4773128352142342,0.04209198505683489,"[0.5270902444953077, 0.4566926041609586, 0.5105615570305776, 0.4698925547026812, 0.422327215681646]",0.9414995071684586,0.007555862394679414,"[0.954235513739546, 0.9425162783751492, 0.9357854689366786, 0.9371940959776982, 0.9377661788132218]","{'finalestimator__estimator_name': ['LR_C0.01'], 'kliepreweightadapter__cv': [5], 'kliepreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 'auto', 'scale'], 'kliepreweightadapter__max_iter': [1000], 'kliepreweightadapter__n_centers': [100], 'kliepreweightadapter__random_state': [0], 'kliepreweightadapter__tol': [1e-06]}","[0.380501, 0.40385767, 0.39968894, 0.41469544, 0.39091221]"
Office31,amz$\rightarrow$web,KMM,circular_validation,Reweighting,0.5341772151898734,0.03366945842600096,"[0.5506329113924051, 0.5759493670886076, 0.4936708860759494, 0.5443037974683544, 0.5063291139240507]",0.5495698924731183,0.03292491973862992,"[0.5577956989247312, 0.5974910394265232, 0.5123655913978494, 0.5543906810035844, 0.5258064516129032]",0.5058398246343537,0.04621479632433837,"[0.5282027519927743, 0.5718578455547927, 0.4717441701658105, 0.5015968477621493, 0.4557975076962418]",0.9571697182397452,0.01047745743357944,"[0.970781859816806, 0.9614789426523298, 0.9421421495420153, 0.9573405017921148, 0.95410513739546]","{'finalestimator__estimator_name': ['LR_C0.01'], 'kmmreweightadapter__B': [1000.0], 'kmmreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, None], 'kmmreweightadapter__max_iter': [1000], 'kmmreweightadapter__smooth_weights': [False], 'kmmreweightadapter__tol': [1e-06]}","[0.37676829, 0.39007503, 0.38293099, 0.37386742, 0.38495067]"
Office31,amz$\rightarrow$web,MMD-LS,circular_validation,Mapping,0.5050632911392405,0.03270382451332608,"[0.5379746835443038, 0.4936708860759494, 0.5379746835443038, 0.4936708860759494, 0.4620253164556962]",0.5124372759856631,0.03782420353344811,"[0.5559139784946237, 0.4943548387096774, 0.5508064516129032, 0.4810035842293907, 0.4801075268817204]",0.4754533367778544,0.04639820456376078,"[0.5222020022319822, 0.4557951893394932, 0.5157276546982428, 0.4745448552548166, 0.4089969823647372]",0.9415784896455595,0.0070186644220574254,"[0.9533230784547988, 0.9425817403424932, 0.9359950965750696, 0.938791816009558, 0.937200716845878]","{'finalestimator__estimator_name': ['LR_C0.01'], 'mmdlsconsmappingadapter__gamma': [0.1, 1, 10], 'mmdlsconsmappingadapter__max_iter': [100], 'mmdlsconsmappingadapter__reg_k': [1e-10, 1e-08], 'mmdlsconsmappingadapter__reg_m': [1e-10, 1e-08], 'mmdlsconsmappingadapter__tol': [1e-05]}","[0.37246721, 0.41635058, 0.41383522, 0.41329818, 0.39736293]"
Office31,amz$\rightarrow$web,Train Src,circular_validation,NO DA,0.5075949367088607,0.0367415829713924,"[0.5443037974683544, 0.4873417721518987, 0.5506329113924051, 0.4810126582278481, 0.4746835443037974]",0.5163620071684588,0.04185665054407518,"[0.5569892473118281, 0.4943548387096774, 0.5626344086021505, 0.4662186379928315, 0.5016129032258064]",0.4786112164909633,0.04828783174550443,"[0.5310412864210331, 0.4520292295608751, 0.5267570158392944, 0.4618105523168813, 0.4214179983167325]",0.9423971674631622,0.007493631644403593,"[0.9550776583034648, 0.9432889784946238, 0.9368390830346476, 0.9382857925129432, 0.9384943249701316]",{'finalestimator__estimator_name': ['LR_C0.01']},"[0.38013027, 0.41459943, 0.41033587, 0.41370761, 0.40017074]"
Office31,amz$\rightarrow$web,NO_DA_SOURCE_ONLY_BASE_ESTIM,circular_validation,Unknown,,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",{'finalestimator__estimator_name': ['LR_C0.01']},"[NaN, NaN, NaN, NaN, NaN]"
Office31,amz$\rightarrow$web,Train Tgt,circular_validation,NO DA,0.9493670886075949,0.011840687932828933,"[0.930379746835443, 0.9493670886075948, 0.9620253164556962, 0.9493670886075948, 0.9556962025316456]",0.9458243727598568,0.010452346685747875,"[0.9303763440860215, 0.9427419354838708, 0.9588709677419356, 0.9472222222222224, 0.949910394265233]",0.9484664070107109,0.012089073794942232,"[0.9289214301872531, 0.9488127905849428, 0.9616847287733368, 0.9492372110391472, 0.9536758744688753]",0.9993261449621664,0.0004632519323687848,"[0.9992153026682596, 0.9986427220230985, 0.9997078853046596, 0.9992601553166068, 0.999804659498208]",{'finalestimator__estimator_name': ['LR_C0.01']},"[-Infinity, -Infinity, -Infinity, -Infinity, -Infinity]"
Office31,amz$\rightarrow$web,OTLabelProp,circular_validation,Other,0.6278481012658228,0.016382505196892178,"[0.6012658227848101, 0.6329113924050633, 0.6329113924050633, 0.6265822784810127, 0.6455696202531646]",0.616899641577061,0.030789357143382472,"[0.5737455197132618, 0.6464157706093191, 0.6133512544802868, 0.6043010752688172, 0.6466845878136201]",0.6029278273228386,0.020060822248499394,"[0.572165428680693, 0.6070160459214816, 0.6071890662080535, 0.6003978585326315, 0.6278707372713329]",0.9587502538829151,0.006832538508960324,"[0.963254330943847, 0.9632278723616088, 0.9468363699721226, 0.960498357228196, 0.9599343389088012]","{'finalestimator__estimator_name': ['LR_C0.01'], 'otlabelpropadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'otlabelpropadapter__reg': [None, 0.1, 1.0]}","[0.42071547, 0.42575919, 0.40987386, 0.43069184, 0.40159961]"
